Record #,Time,Ch 101 (VDC),Ch 102 (VDC),Alarm Output,Signature
157423,13:27.5,-7.12E-07,4.998378,0,NVFbY
157424,13:28.2,-5.10E-07,4.998361,0,AaLbF
157425,13:28.9,-4.30E-07,4.998372,0,VUOLb
157426,13:29.7,-6.67E-07,4.99834,0,TTFQJ
157427,13:30.4,-6.56E-07,4.998325,0,LBXUJ
157428,13:31.1,-5.10E-07,4.99833,0,NccGA
157429,13:31.9,-4.45E-07,4.998474,0,OIFSG
157430,13:32.6,-4.12E-07,4.998443,0,DGSFU
157431,13:33.3,-5.04E-07,4.998456,0,JFRaD
157432,13:34.1,-5.72E-07,4.998429,0,VOKRR
157433,13:34.8,-6.41E-07,4.998426,0,DMKAD
157434,13:35.5,-5.14E-07,4.998376,0,caJXD
157435,13:36.2,-7.03E-07,4.998381,0,BEPVT
157436,13:37.0,-6.52E-07,4.998356,0,KVIPR
157437,13:37.7,-5.81E-07,4.998336,0,WRAaV
157438,13:38.4,-3.99E-07,4.998339,0,HNBIF
157439,13:39.2,-4.86E-07,4.998317,0,OALKA
157440,13:39.9,-4.21E-07,4.998463,0,QCNWL
157441,13:40.6,-5.05E-07,4.998446,0,RVDQO
157442,13:41.4,-6.06E-07,4.998424,0,RNOUH
157443,13:42.1,-4.58E-07,4.998425,0,BUGPA
157444,13:42.8,-5.25E-07,4.998394,0,bICFC
157445,13:43.5,-5.59E-07,4.998369,0,HDQND
157446,13:44.3,-4.29E-07,4.99837,0,LNKVB
157447,13:45.0,-6.26E-07,4.998359,0,RGHBY
157448,13:45.7,-5.28E-07,4.998346,0,TFXRF
157449,13:46.5,-4.78E-07,4.998341,0,QZFQG
157450,13:47.2,-3.27E-07,4.998336,0,DbWLb
157451,13:47.9,-5.43E-07,4.998496,0,NOIaD
157452,13:48.7,-3.50E-07,4.998496,0,BKGcR
157453,13:49.4,-7.13E-07,4.998478,0,JaXLR
157454,13:50.1,-5.34E-07,4.998442,0,OBDOD
157455,13:50.8,-4.96E-07,4.998423,0,RQWRb
157456,13:51.6,-4.66E-07,4.998421,0,FJDHa
157457,13:52.3,-4.57E-07,4.998416,0,OXUVH
157458,13:53.0,-4.90E-07,4.998365,0,MJZJC
157459,13:53.8,-4.86E-07,4.998347,0,GMXPG
157460,13:54.5,-6.28E-07,4.998347,0,XPTGc
157461,13:55.2,-5.35E-07,4.99834,0,DJVVK
157462,13:56.0,-5.48E-07,4.998336,0,DZRFI
157463,13:56.7,-6.73E-07,4.998326,0,HWbZK
157464,13:57.4,-7.66E-07,4.998513,0,CDVGG
157465,13:58.1,-7.28E-07,4.998499,0,ccHUJ
157466,13:58.9,-6.04E-07,4.998489,0,QTYVF
157467,13:59.6,-5.17E-07,4.998459,0,LPBGG
157468,14:00.3,-5.83E-07,4.998415,0,cFPDN
157469,14:01.1,-4.82E-07,4.998408,0,NQZHG
157470,14:01.8,-5.69E-07,4.998394,0,GMWKA
157471,14:02.5,-4.33E-07,4.998376,0,ZDCXT
157472,14:03.3,-5.10E-07,4.998386,0,IZDOa
157473,14:04.0,-5.21E-07,4.998368,0,MMJXZ
157474,14:04.7,-7.61E-07,4.998352,0,INHFO
157475,14:05.4,-4.75E-07,4.998319,0,DNRcA
157476,14:06.2,-7.11E-07,4.998313,0,TbXDI
157477,14:06.9,-7.12E-07,4.998303,0,aUUQT
157478,14:07.6,-4.47E-07,4.998454,0,AREFA
157479,14:08.4,-5.02E-07,4.998447,0,XYLMI
157480,14:09.1,-5.86E-07,4.998417,0,DPRGN
157481,14:09.8,-3.87E-07,4.998398,0,CAOKH
157482,14:10.6,-4.99E-07,4.998394,0,LHUGV
157483,14:11.3,-5.24E-07,4.998364,0,RYVRF
157484,14:12.0,-5.62E-07,4.998347,0,JIYCB
157485,14:12.7,-4.76E-07,4.998327,0,bHaLN
157486,14:13.5,-6.12E-07,4.998326,0,DWHLF
157487,14:14.2,-6.06E-07,4.998299,0,GOBUS
157488,14:14.9,-3.82E-07,4.998405,0,RbPXZ
157489,14:15.7,-6.35E-07,4.998454,0,aIQMO
157490,14:16.4,-4.82E-07,4.998418,0,MKTJc
157491,14:17.1,-5.93E-07,4.99842,0,QXKML
157492,14:17.9,-3.99E-07,4.998409,0,FTHZD
157493,14:18.6,-5.02E-07,4.998383,0,HacRE
157494,14:19.3,-3.17E-07,4.998341,0,VOEQR
157495,14:20.0,-4.94E-07,4.998347,0,OQbRB
157496,14:20.8,-4.43E-07,4.998338,0,XYJKM
157497,14:21.5,-4.31E-07,4.998349,0,OKHRR
157498,14:22.2,-5.06E-07,4.998319,0,JHXbV
157499,14:23.0,-4.43E-07,4.998285,0,GRXAO
157500,14:23.7,-5.00E-07,4.998507,0,XWLaR
157501,14:24.4,-5.86E-07,4.998493,0,LcEPU
157502,14:25.2,-5.57E-07,4.998471,0,KLENO
157503,14:25.9,-4.75E-07,4.998434,0,bQJYR
157504,14:26.6,-5.40E-07,4.998429,0,cEHQX
157505,14:27.3,-2.61E-07,4.99843,0,PZKBA
157506,14:28.1,-5.04E-07,4.998409,0,DGNHK
157507,14:28.8,-4.98E-07,4.998374,0,JTSDU
157508,14:29.5,-5.50E-07,4.998374,0,bJbQL
157509,14:30.3,-5.19E-07,4.998353,0,TGNFN
157510,14:31.0,-4.96E-07,4.998345,0,UOGBR
157511,14:31.7,-5.67E-07,4.998321,0,HNTVK
157512,14:32.5,-6.27E-07,4.998468,0,JUcJL
157513,14:33.2,-4.96E-07,4.998445,0,BGUQI
157514,14:33.9,-6.09E-07,4.998457,0,GOZZD
157515,14:34.6,-2.22E-07,4.99844,0,VUFDT
157516,14:35.4,-6.19E-07,4.998428,0,JALHV
157517,14:36.1,-5.96E-07,4.998379,0,QEQRJ
157518,14:36.8,-3.76E-07,4.998379,0,DGSIA
157519,14:37.6,-5.52E-07,4.998363,0,cWXVP
157520,14:38.3,-5.10E-07,4.998334,0,AGBGP
157521,14:39.0,-3.72E-07,4.998324,0,OHQaA
157522,14:39.8,-4.00E-07,4.99832,0,YUNSM
157523,14:40.5,-5.95E-07,4.998454,0,LSbXZ
157524,14:41.2,-5.27E-07,4.998457,0,FTDSR
157525,14:41.9,-3.60E-07,4.998444,0,FOZLG
157526,14:42.7,-5.25E-07,4.998417,0,GTUSG
157527,14:43.4,-4.40E-07,4.998395,0,PaFPY
157528,14:44.1,-6.15E-07,4.998393,0,HTbAW
157529,14:44.9,-6.63E-07,4.998373,0,NaBKb
157530,14:45.6,-4.72E-07,4.998372,0,BFMHX
157531,14:46.3,-6.73E-07,4.998347,0,WBcCR
157532,14:47.1,-5.45E-07,4.998332,0,OXSQY
157533,14:47.8,-5.31E-07,4.998307,0,BIZIT
157534,14:48.5,-5.23E-07,4.998476,0,FZZLZ
157535,14:49.2,-5.72E-07,4.998454,0,SUZZZ
157536,14:50.0,-5.15E-07,4.998441,0,XGJTG
157537,14:50.7,-4.72E-07,4.998441,0,EXPPM
157538,14:51.4,-7.05E-07,4.998424,0,JFXAE
157539,14:52.2,-5.85E-07,4.998411,0,bbRXa
157540,14:52.9,-5.20E-07,4.998391,0,GRHMB
157541,14:53.6,-6.31E-07,4.998377,0,HMUNV
157542,14:54.4,-4.17E-07,4.99835,0,ZHBaD
157543,14:55.1,-4.41E-07,4.998341,0,DHMXJ
157544,14:55.8,-5.17E-07,4.998336,0,BDRXS
157545,14:56.5,-6.91E-07,4.998459,0,RbPAU
157546,14:57.3,-6.01E-07,4.998459,0,YIHaA
157547,14:58.0,-5.31E-07,4.998436,0,cZUKE
157548,14:58.7,-7.21E-07,4.998429,0,ZUXTD
157549,14:59.5,-4.58E-07,4.998424,0,KHGDG
157550,15:00.2,-5.03E-07,4.998387,0,LUCBW
157551,15:00.9,-4.75E-07,4.998362,0,WLVGC
157552,15:01.7,-2.77E-07,4.998346,0,aRUcY
157553,15:02.4,-5.43E-07,4.998363,0,EFWcM
157554,15:03.1,-4.39E-07,4.998343,0,DTBaB
157555,15:03.8,-4.45E-07,4.998348,0,caBBQ
157556,15:04.6,-5.68E-07,4.998533,0,QWGXb
157557,15:05.3,-4.99E-07,4.998505,0,NZXTO
157558,15:06.0,-4.98E-07,4.998485,0,GDUJF
157559,15:06.8,-5.48E-07,4.998497,0,BVFAU
157560,15:07.5,-5.25E-07,4.998496,0,GaMAF
157561,15:08.2,-4.74E-07,4.998451,0,cVcVc
157562,15:09.0,-4.53E-07,4.99843,0,AQCDH
157563,15:09.7,-5.46E-07,4.998394,0,XRRQR
157564,15:10.4,-4.79E-07,4.998384,0,HQJPS
157565,15:11.1,-5.29E-07,4.998384,0,RKXMX
157566,15:11.9,-7.23E-07,4.998352,0,GMQYQ
157567,15:12.6,-4.94E-07,4.998334,0,PcHDV
157568,15:13.3,-3.79E-07,4.998345,0,VBCDF
157569,15:14.1,-6.17E-07,4.998336,0,JMcNU
157570,15:14.8,-5.85E-07,4.99846,0,OAPKG
157571,15:15.5,-3.79E-07,4.998485,0,FKNOF
157572,15:16.3,-4.06E-07,4.998466,0,WSQJH
157573,15:17.0,-5.47E-07,4.998459,0,OBCXG
157574,15:17.7,-6.24E-07,4.998445,0,KLRJZ
157575,15:18.4,-6.00E-07,4.998404,0,YFVJL
157576,15:19.2,-6.11E-07,4.998398,0,KbMAV
157577,15:19.9,-4.74E-07,4.998377,0,JZcSM
157578,15:20.6,-5.10E-07,4.998376,0,caXWA
157579,15:21.4,-5.18E-07,4.998358,0,AGEcR
157580,15:22.1,-3.82E-07,4.998332,0,VNDPb
157581,15:22.8,-3.88E-07,4.998343,0,XObNH
157582,15:23.6,-7.57E-07,4.998536,0,FNGYC
157583,15:24.3,-4.71E-07,4.998534,0,PHYSO
157584,15:25.0,-5.67E-07,4.998497,0,WHLDJ
157585,15:25.7,-4.92E-07,4.998478,0,LKSDc
157586,15:26.5,-4.76E-07,4.998454,0,UOWPI
157587,15:27.2,-5.30E-07,4.998455,0,URIFO
157588,15:27.9,-4.31E-07,4.998437,0,HBXNV
157589,15:28.7,-7.02E-07,4.998431,0,UVDZK
157590,15:29.4,-6.91E-07,4.998405,0,aDTEa
157591,15:30.1,-5.46E-07,4.998377,0,ZOTIJ
157592,15:30.9,-5.90E-07,4.99839,0,VGFOF
157593,15:31.6,-4.96E-07,4.998359,0,cbZTW
157594,15:32.3,-7.01E-07,4.998359,0,aUbaX
157595,15:33.0,-6.65E-07,4.998322,0,aNRFM
157596,15:33.8,-6.25E-07,4.998492,0,NGccA
157597,15:34.5,-5.16E-07,4.998476,0,UDUVM
157598,15:35.2,-4.58E-07,4.998466,0,KGHDU
157599,15:36.0,-3.61E-07,4.998448,0,RZNTH
157600,15:36.7,-5.92E-07,4.99842,0,PAXUW
157601,15:37.4,-6.67E-07,4.998418,0,LNbMN
157602,15:38.2,-4.42E-07,4.998398,0,cOIYG
157603,15:38.9,-3.16E-07,4.998384,0,YSPFW
157604,15:39.6,-4.13E-07,4.99836,0,DXHDJ
157605,15:40.3,-5.11E-07,4.998335,0,HGKVN
157606,15:41.1,-5.98E-07,4.998317,0,HDXXA
157607,15:41.8,-4.67E-07,4.998482,0,LMGRb
157608,15:42.5,-7.49E-07,4.998467,0,BGNGK
157609,15:43.3,-3.34E-07,4.998456,0,GORBD
157610,15:44.0,-4.16E-07,4.998431,0,GHIRK
157611,15:44.7,-4.39E-07,4.998401,0,UZVZJ
157612,15:45.5,-6.49E-07,4.998389,0,FDCFM
157613,15:46.2,-5.05E-07,4.998375,0,ROQRa
157614,15:46.9,-4.47E-07,4.998355,0,OJPQb
157615,15:47.6,-3.58E-07,4.998324,0,DAaMa
157616,15:48.4,-5.58E-07,4.998315,0,AYTZH
157617,15:49.1,-4.43E-07,4.998322,0,HHUcR
157618,15:49.8,-7.05E-07,4.998312,0,DCMOV
157619,15:50.6,-6.30E-07,4.998482,0,PHXDQ
157620,15:51.3,-5.79E-07,4.998448,0,OLZZF
157621,15:52.0,-2.93E-07,4.998456,0,ODUbQ
157622,15:52.8,-3.73E-07,4.998439,0,bDGFI
157623,15:53.5,-6.34E-07,4.998415,0,WITDV
157624,15:54.2,-4.32E-07,4.99839,0,PJbQQ
157625,15:54.9,-5.06E-07,4.998376,0,UGOQb
157626,15:55.7,-5.58E-07,4.998374,0,cBSZY
157627,15:56.4,-5.73E-07,4.998352,0,AGVHT
157628,15:57.1,-2.19E-07,4.998333,0,XZXGQ
157629,15:57.9,-3.48E-07,4.998309,0,QaHUM
157630,15:58.6,-5.79E-07,4.998333,0,TBUMD
157631,15:59.3,-4.88E-07,4.998466,0,RWIJA
157632,16:00.1,-2.61E-07,4.998427,0,RMXLc
157633,16:00.8,-4.73E-07,4.998437,0,aZKUW
157634,16:01.5,-3.13E-07,4.998392,0,NWGNU
157635,16:02.2,-3.19E-07,4.998382,0,RZTcL
157636,16:03.0,-5.02E-07,4.998376,0,JABcQ
157637,16:03.7,-5.03E-07,4.998357,0,WaAWM
157638,16:04.4,-5.61E-07,4.998336,0,aBbBL
157639,16:05.2,-3.41E-07,4.998327,0,RJbOa
157640,16:05.9,-6.99E-07,4.998311,0,bMGNT
157641,16:06.6,-4.99E-07,4.998485,0,NEOAV
157642,16:07.4,-5.45E-07,4.998466,0,LIXLL
157643,16:08.1,-6.30E-07,4.998427,0,VPXKC
157644,16:08.8,-2.52E-07,4.998431,0,cWDWV
157645,16:09.5,-3.57E-07,4.998414,0,DcURR
157646,16:10.3,-4.56E-07,4.998391,0,JQbXM
157647,16:11.0,-4.97E-07,4.998398,0,abHcX
157648,16:11.7,-5.70E-07,4.998364,0,YIURV
157649,16:12.5,-6.12E-07,4.998333,0,bWWBL
157650,16:13.2,-6.27E-07,4.998349,0,cGKRS
157651,16:13.9,-4.95E-07,4.998335,0,KZSMH
157652,16:14.7,-5.56E-07,4.998344,0,OJYQP
157653,16:15.4,-6.65E-07,4.998465,0,JJJMN
157654,16:16.1,-7.48E-07,4.998464,0,VARNP
157655,16:16.8,-6.31E-07,4.998422,0,CWKYb
157656,16:17.6,-6.97E-07,4.998423,0,QDYaK
157657,16:18.3,-5.22E-07,4.998405,0,HDPCc
157658,16:19.0,-5.65E-07,4.998372,0,MDYQR
157659,16:19.8,-6.61E-07,4.998347,0,GScHY
157660,16:20.5,-4.48E-07,4.998361,0,PSFBK
157661,16:21.2,-5.38E-07,4.998347,0,ANVVX
157662,16:22.0,-4.04E-07,4.998338,0,QAbKV
157663,16:22.7,-6.36E-07,4.998487,0,DcSPL
157664,16:23.4,-5.58E-07,4.998479,0,FDbQO
157665,16:24.1,-4.51E-07,4.998456,0,EbHGV
157666,16:24.9,-5.01E-07,4.998459,0,OQNRS
157667,16:25.6,-6.12E-07,4.998433,0,IbRAI
157668,16:26.3,-4.90E-07,4.998419,0,cCNLH
157669,16:27.1,-6.47E-07,4.998393,0,WaJcJ
157670,16:27.8,-4.65E-07,4.998383,0,HOaSO
157671,16:28.5,-5.84E-07,4.998356,0,UAFDH
157672,16:29.3,-6.24E-07,4.998318,0,OUSCV
157673,16:30.0,-6.46E-07,4.998313,0,UYBSJ
157674,16:30.7,-4.75E-07,4.998465,0,DAKWQ
157675,16:31.4,-3.95E-07,4.998469,0,cbYaL
157676,16:32.2,-5.36E-07,4.998424,0,JZYGF
157677,16:32.9,-5.14E-07,4.998402,0,BROIa
157678,16:33.6,-6.00E-07,4.998388,0,EVDVF
157679,16:34.4,-5.25E-07,4.998386,0,KJVFa
157680,16:35.1,-4.58E-07,4.998361,0,TPcBX
157681,16:35.8,-3.85E-07,4.998332,0,BQbMK
157682,16:36.6,-7.14E-07,4.998317,0,NcHUI
157683,16:37.3,-5.48E-07,4.998456,0,BcVZQ
157684,16:38.0,-7.56E-07,4.998503,0,VJBOM
157685,16:38.7,-5.49E-07,4.998486,0,DALDT
157686,16:39.5,-5.76E-07,4.998483,0,JEcDK
157687,16:40.2,-5.90E-07,4.998456,0,CUVNC
157688,16:40.9,-5.23E-07,4.998435,0,VaaCD
157689,16:41.7,-6.46E-07,4.998425,0,NNMOA
157690,16:42.4,-5.84E-07,4.998421,0,RKKDF
157691,16:43.1,-5.40E-07,4.998401,0,QUKMZ
157692,16:43.9,-6.82E-07,4.998358,0,PTHJS
157693,16:44.6,-6.17E-07,4.998353,0,IXcBI
157694,16:45.3,-4.57E-07,4.998323,0,FFVZI
157695,16:46.0,-5.10E-07,4.998322,0,NUDMM
157696,16:46.8,-3.97E-07,4.998318,0,VDRHN
157697,16:47.5,-4.03E-07,4.998445,0,ZTDDX
157698,16:48.2,-5.69E-07,4.998425,0,MBGVS
157699,16:49.0,-2.62E-07,4.99842,0,IGBTY
157700,16:49.7,-4.79E-07,4.998383,0,NHXXD
157701,16:50.4,-4.39E-07,4.99837,0,XAVDH
157702,16:51.2,-4.73E-07,4.998359,0,KVXSN
157703,16:51.9,-5.82E-07,4.998336,0,bPNMP
157704,16:52.6,-5.01E-07,4.998326,0,DaMCM
157705,16:53.3,-4.16E-07,4.99832,0,FDJPV
157706,16:54.1,-4.33E-07,4.998319,0,BTDDZ
157707,16:54.8,-3.22E-07,4.998438,0,OFVcE
157708,16:55.5,-5.51E-07,4.998426,0,NRRXN
157709,16:56.3,-4.98E-07,4.998423,0,MDFMO
157710,16:57.0,-6.64E-07,4.998404,0,XOGbO
157711,16:57.7,-6.48E-07,4.998399,0,PHJNc
157712,16:58.5,-5.59E-07,4.998381,0,CHQOY
157713,16:59.2,-5.63E-07,4.998365,0,cHDXH
157714,16:59.9,-4.91E-07,4.998353,0,UFbac
157715,17:00.6,-5.26E-07,4.998348,0,KRNBQ
157716,17:01.4,-5.37E-07,4.998348,0,OJGJM
157717,17:02.1,-4.59E-07,4.998328,0,EORIJ
157718,17:02.8,-4.23E-07,4.998453,0,NTVON
157719,17:03.6,-4.61E-07,4.998457,0,ZXBHX
157720,17:04.3,-5.00E-07,4.998442,0,TLFCQ
157721,17:05.0,-5.19E-07,4.998411,0,UbAab
157722,17:05.8,-4.62E-07,4.998402,0,DSPPb
157723,17:06.5,-6.01E-07,4.998397,0,WQbLP
157724,17:07.2,-4.30E-07,4.998375,0,HAOBF
157725,17:07.9,-5.83E-07,4.99835,0,WOOLN
157726,17:08.7,-6.67E-07,4.998327,0,QWWLU
157727,17:09.4,-5.82E-07,4.998332,0,QZZaL
157728,17:10.1,-6.04E-07,4.998325,0,aNJJH
157729,17:10.9,-4.75E-07,4.998508,0,MNIOb
157730,17:11.6,-6.41E-07,4.998486,0,JAPJR
157731,17:12.3,-5.28E-07,4.998448,0,MRPNL
157732,17:13.1,-5.50E-07,4.998435,0,ZRGWa
157733,17:13.8,-6.61E-07,4.998421,0,VJEIT
157734,17:14.5,-5.36E-07,4.998428,0,IADAa
157735,17:15.2,-6.67E-07,4.99841,0,cacDY
157736,17:16.0,-5.61E-07,4.998403,0,GUHAc
157737,17:16.7,-4.60E-07,4.998367,0,WMOVa
157738,17:17.4,-5.39E-07,4.998369,0,ARMOL
157739,17:18.2,-4.70E-07,4.998344,0,HHaaY
157740,17:18.9,-4.23E-07,4.998314,0,RZJEJ
157741,17:19.6,-4.31E-07,4.998469,0,MDOIQ
157742,17:20.4,-6.45E-07,4.998462,0,ONUTb
157743,17:21.1,-4.63E-07,4.998431,0,FXSNR
157744,17:21.8,-5.24E-07,4.998428,0,KFUFD
157745,17:22.5,-4.50E-07,4.998408,0,aZYLO
157746,17:23.3,-6.31E-07,4.998389,0,UcMWO
157747,17:24.0,-3.35E-07,4.998347,0,LWJRQ
157748,17:24.7,-4.56E-07,4.998361,0,TDDac
157749,17:25.5,-4.47E-07,4.998344,0,cDABQ
157750,17:26.2,-4.48E-07,4.998344,0,NZJLY
157751,17:26.9,-5.58E-07,4.998327,0,LILDR
157752,17:27.7,-3.73E-07,4.998468,0,KGTbI
157753,17:28.4,-4.59E-07,4.998445,0,FRJTN
157754,17:29.1,-5.26E-07,4.998432,0,JXVEI
157755,17:29.8,-5.12E-07,4.998405,0,UOaSB
157756,17:30.6,-4.00E-07,4.998392,0,QYFKR
157757,17:31.3,-6.25E-07,4.998387,0,RLNaG
157758,17:32.0,-6.81E-07,4.998363,0,HQcbB
157759,17:32.8,-4.88E-07,4.998338,0,BcXIG
157760,17:33.5,-6.43E-07,4.998327,0,OOHKD
157761,17:34.2,-3.71E-07,4.998325,0,bLYFH
157762,17:35.0,-4.32E-07,4.998477,0,NZFRY
157763,17:35.7,-4.95E-07,4.998474,0,UEaLK
157764,17:36.4,-5.08E-07,4.998442,0,abWGc
157765,17:37.1,-2.81E-07,4.998432,0,NRGJA
157766,17:37.9,-6.65E-07,4.998404,0,UVRDB
157767,17:38.6,-5.09E-07,4.998362,0,bRQWR
157768,17:39.3,-4.89E-07,4.998384,0,UVHJE
157769,17:40.1,-4.00E-07,4.998366,0,LFbBc
157770,17:40.8,-6.43E-07,4.998346,0,LPWCF
157771,17:41.5,-3.69E-07,4.998315,0,QbXbK
157772,17:42.3,-6.11E-07,4.998334,0,HHDWJ
157773,17:43.0,-4.21E-07,4.998314,0,PcAEb
157774,17:43.7,-3.98E-07,4.99847,0,OWMTD
157775,17:44.4,-5.49E-07,4.99844,0,RDAUT
157776,17:45.2,-5.69E-07,4.998419,0,WaNXb
157777,17:45.9,-5.74E-07,4.998421,0,PSZXE
157778,17:46.6,-4.51E-07,4.998396,0,YUZDc
157779,17:47.4,-5.37E-07,4.998371,0,VPWUH
157780,17:48.1,-5.12E-07,4.998345,0,NAKFA
157781,17:48.8,-4.12E-07,4.998333,0,bSSHB
157782,17:49.6,-4.30E-07,4.998327,0,GDIHG
157783,17:50.3,-8.26E-07,4.998311,0,RGURM
157784,17:51.0,-4.98E-07,4.998479,0,JBVBZ
157785,17:51.7,-4.83E-07,4.998449,0,JQRaP
157786,17:52.5,-4.83E-07,4.998429,0,VPTDA
157787,17:53.2,-5.67E-07,4.998432,0,LRDHN
157788,17:53.9,-5.57E-07,4.998426,0,NcccN
157789,17:54.7,-5.07E-07,4.99839,0,WVDZM
157790,17:55.4,-4.55E-07,4.998402,0,abaEJ
157791,17:56.1,-4.86E-07,4.998355,0,DaMXG
157792,17:56.9,-4.27E-07,4.998356,0,ZQDXM
157793,17:57.6,-6.93E-07,4.998346,0,NKUGa
157794,17:58.3,-4.95E-07,4.998319,0,WQNcF
157795,17:59.0,-5.52E-07,4.998445,0,HUOQX
157796,17:59.8,-4.33E-07,4.998474,0,RHDYc
157797,18:00.5,-4.56E-07,4.998449,0,DcAcG
157798,18:01.2,-4.04E-07,4.998428,0,THBPa
157799,18:02.0,-5.67E-07,4.998396,0,QEFSD
157800,18:02.7,-6.40E-07,4.998398,0,JGSRV
157801,18:03.4,-2.82E-07,4.998382,0,PcXQC
157802,18:04.2,-5.96E-07,4.998376,0,FJMOU
157803,18:04.9,-3.67E-07,4.998341,0,XUFMF
157804,18:05.6,-6.89E-07,4.998322,0,MRDXQ
157805,18:06.3,-3.32E-07,4.998317,0,bOMFD
157806,18:07.1,-6.34E-07,4.9985,0,USOMH
157807,18:07.8,-5.21E-07,4.998503,0,JKPWV
157808,18:08.5,-4.42E-07,4.99848,0,bWKaM
157809,18:09.3,-5.20E-07,4.998467,0,SVaVF
157810,18:10.0,-5.48E-07,4.998447,0,FPNDZ
157811,18:10.7,-6.24E-07,4.99843,0,PGHZV
157812,18:11.5,-5.13E-07,4.998422,0,EAEOO
157813,18:12.2,-6.03E-07,4.998381,0,GaLHW
157814,18:12.9,-5.11E-07,4.998361,0,WWDAG
157815,18:13.6,-6.51E-07,4.998347,0,VJRUH
157816,18:14.4,-8.20E-07,4.998355,0,bRAVG
157817,18:15.1,-5.36E-07,4.998327,0,MVQRQ
157818,18:15.8,-3.46E-07,4.998329,0,AVGaO
157819,18:16.6,-3.71E-07,4.998314,0,LAWDF
157820,18:17.3,-4.65E-07,4.998469,0,JIVHV
157821,18:18.0,-5.33E-07,4.99846,0,NJaTG
157822,18:18.8,-4.99E-07,4.998456,0,aCDYc
157823,18:19.5,-6.31E-07,4.998422,0,INNUc
157824,18:20.2,-4.59E-07,4.998405,0,MRRca
157825,18:20.9,-5.90E-07,4.998383,0,TAOVV
157826,18:21.7,-4.44E-07,4.998374,0,YUUWQ
157827,18:22.4,-5.49E-07,4.998361,0,VRQPN
157828,18:23.1,-4.81E-07,4.998322,0,QcHUa
157829,18:23.9,-4.48E-07,4.998317,0,KLBVF
157830,18:24.6,-4.80E-07,4.998312,0,HWcZM
157831,18:25.3,-5.19E-07,4.998472,0,HEPGY
157832,18:26.1,-7.14E-07,4.998449,0,BJUTD
157833,18:26.8,-6.81E-07,4.998406,0,aFcYc
157834,18:27.5,-5.11E-07,4.998397,0,cbKVS
157835,18:28.2,-6.20E-07,4.998398,0,XRKHC
157836,18:29.0,-5.31E-07,4.998366,0,WMNHB
157837,18:29.7,-6.88E-07,4.998357,0,RaHUS
157838,18:30.4,-3.59E-07,4.998338,0,TXTGR
157839,18:31.2,-5.81E-07,4.998342,0,bUTEA
157840,18:31.9,-6.46E-07,4.998317,0,AZKUQ
157841,18:32.6,-6.26E-07,4.998326,0,aNJHQ
157842,18:33.4,-7.61E-07,4.998474,0,TXVcG
157843,18:34.1,-6.13E-07,4.99844,0,BEKUD
157844,18:34.8,-3.68E-07,4.998435,0,JWWNO
157845,18:35.5,-5.81E-07,4.998438,0,YZGBJ
157846,18:36.3,-7.75E-07,4.998418,0,DJBIH
157847,18:37.0,-5.45E-07,4.998396,0,baABL
157848,18:37.7,-6.01E-07,4.998378,0,RbAZB
157849,18:38.5,-6.09E-07,4.998348,0,GPRab
157850,18:39.2,-5.30E-07,4.998367,0,ZVQTD
157851,18:39.9,-6.98E-07,4.998352,0,DTDRa
157852,18:40.7,-4.91E-07,4.998323,0,UHFPb
157853,18:41.4,-5.39E-07,4.998461,0,aYPFH
157854,18:42.1,-6.40E-07,4.998456,0,RQUcK
157855,18:42.8,-6.51E-07,4.998465,0,LBBXF
157856,18:43.6,-7.35E-07,4.998428,0,ALUCG
157857,18:44.3,-6.37E-07,4.998417,0,MJMMF
157858,18:45.0,-7.29E-07,4.998405,0,URDRF
157859,18:45.8,-7.82E-07,4.998388,0,FROUM
157860,18:46.5,-6.55E-07,4.998368,0,EMaAU
157861,18:47.2,-5.86E-07,4.998357,0,JZRXc
157862,18:48.0,-5.84E-07,4.998354,0,IMBaL
157863,18:48.7,-6.73E-07,4.99834,0,ACZcI
157864,18:49.4,-7.23E-07,4.998463,0,aYWGO
157865,18:50.1,-6.27E-07,4.998457,0,LJcHO
157866,18:50.9,-4.60E-07,4.998448,0,IYDDQ
157867,18:51.6,-5.27E-07,4.998431,0,HAFYW
157868,18:52.3,-5.09E-07,4.99841,0,RLbGI
157869,18:53.1,-5.35E-07,4.998389,0,QQHCG
157870,18:53.8,-5.95E-07,4.998366,0,cUGUR
157871,18:54.5,-6.96E-07,4.998372,0,RBGOO
157872,18:55.3,-5.58E-07,4.998337,0,RPcSc
157873,18:56.0,-5.15E-07,4.998324,0,ONPWH
157874,18:56.7,-4.71E-07,4.998393,0,BFDNb
157875,18:57.4,-6.15E-07,4.998463,0,MWVbC
157876,18:58.2,-6.98E-07,4.998454,0,DRXRV
157877,18:58.9,-5.14E-07,4.99842,0,NSVXa
157878,18:59.6,-4.22E-07,4.998431,0,BIOYB
157879,19:00.4,-7.33E-07,4.998403,0,KBQAc
157880,19:01.1,-4.82E-07,4.998396,0,TBKKa
157881,19:01.8,-6.48E-07,4.998375,0,UDDcU
157882,19:02.6,-4.89E-07,4.99836,0,aYKHO
157883,19:03.3,-7.68E-07,4.99835,0,KFaMc
157884,19:04.0,-5.59E-07,4.998345,0,cOOEB
157885,19:04.7,-6.64E-07,4.998415,0,PaDPB
157886,19:05.5,-6.93E-07,4.998474,0,cXbQS
157887,19:06.2,-5.90E-07,4.998451,0,DGOVN
