Record #,Time,Ch 101 (VDC),Ch 102 (VDC),Alarm Output,Signature
296787,29:03.6,-6.96E-07,4.998402,0,bDaVB
296788,29:04.3,-5.65E-07,4.998405,0,XCOVL
296789,29:05.0,-4.85E-07,4.998571,0,JQaaD
296790,29:05.8,-6.06E-07,4.998561,0,GVRSD
296791,29:06.5,-6.47E-07,4.998522,0,NBFCO
296792,29:07.2,-5.01E-07,4.998499,0,ZaFUM
296793,29:08.0,-7.19E-07,4.998501,0,WKHDB
296794,29:08.7,-5.74E-07,4.998496,0,EaHCP
296795,29:09.4,-6.86E-07,4.998497,0,GSXcU
296796,29:10.1,-7.50E-07,4.998476,0,DYEIP
296797,29:10.9,-7.79E-07,4.998435,0,QcQVa
296798,29:11.6,-5.62E-07,4.998438,0,acBaS
296799,29:12.3,-7.34E-07,4.998435,0,LMKUV
296800,29:13.1,-6.74E-07,4.998421,0,GROGB
296801,29:13.8,-7.95E-07,4.998557,0,RFYHX
296802,29:14.5,-5.51E-07,4.998535,0,UaXFF
296803,29:15.3,-7.13E-07,4.998552,0,GbbVJ
296804,29:16.0,-7.04E-07,4.998543,0,VOWbC
296805,29:16.7,-4.00E-07,4.998535,0,DTDDA
296806,29:17.4,-5.33E-07,4.998517,0,DDNRD
296807,29:18.2,-4.72E-07,4.998478,0,MZMDK
296808,29:18.9,-6.23E-07,4.998468,0,DGCTD
296809,29:19.6,-8.53E-07,4.998474,0,RMYKQ
296810,29:20.4,-5.67E-07,4.998442,0,VTTRL
296811,29:21.1,-6.73E-07,4.998422,0,BAFDC
296812,29:21.8,-4.67E-07,4.99842,0,HMLNR
296813,29:22.6,-5.52E-07,4.998538,0,UHHKD
296814,29:23.3,-5.50E-07,4.998558,0,ORNUT
296815,29:24.0,-5.44E-07,4.998526,0,JCZJA
296816,29:24.7,-4.42E-07,4.998512,0,MNOOP
296817,29:25.5,-7.44E-07,4.998504,0,ZcUCK
296818,29:26.2,-5.59E-07,4.998469,0,DUZKT
296819,29:26.9,-6.62E-07,4.998477,0,DBKcD
296820,29:27.7,-5.12E-07,4.99846,0,KWBbD
296821,29:28.4,-4.26E-07,4.998449,0,NGKMI
296822,29:29.1,-6.59E-07,4.998425,0,WOFMB
296823,29:29.9,-5.52E-07,4.99842,0,aNMRH
296824,29:30.6,-3.98E-07,4.998429,0,FaaFU
296825,29:31.3,-5.07E-07,4.998589,0,MRBZZ
296826,29:32.0,-3.69E-07,4.998559,0,LLVbO
296827,29:32.8,-6.02E-07,4.99854,0,XTKBR
296828,29:33.5,-5.23E-07,4.998538,0,WHZKO
296829,29:34.2,-7.06E-07,4.99854,0,IbSZU
296830,29:35.0,-6.89E-07,4.998517,0,UPAOV
296831,29:35.7,-6.35E-07,4.998497,0,acFJI
296832,29:36.4,-5.49E-07,4.998493,0,WFNJB
296833,29:37.2,-5.45E-07,4.998482,0,QbTIH
296834,29:37.9,-4.69E-07,4.998455,0,MTLWS
296835,29:38.6,-5.84E-07,4.99844,0,VQRBU
296836,29:39.3,-6.07E-07,4.998432,0,PJOOS
296837,29:40.1,-5.15E-07,4.998539,0,WWNYK
296838,29:40.8,-6.22E-07,4.998564,0,JbIUH
296839,29:41.5,-4.86E-07,4.998549,0,DNCVP
296840,29:42.3,-7.51E-07,4.998545,0,OMUZB
296841,29:43.0,-4.90E-07,4.998521,0,OPBUb
296842,29:43.7,-6.67E-07,4.998497,0,MKKEX
296843,29:44.5,-5.31E-07,4.998469,0,ARPYB
296844,29:45.2,-4.52E-07,4.998442,0,aJXBO
296845,29:45.9,-4.52E-07,4.998414,0,cALGU
296846,29:46.6,-6.53E-07,4.998409,0,RRHHW
296847,29:47.4,-6.59E-07,4.998404,0,PRRNU
296848,29:48.1,-5.93E-07,4.998415,0,VFbNX
296849,29:48.8,-5.62E-07,4.998413,0,ZQAPS
296850,29:49.6,-5.68E-07,4.998571,0,OFNPK
296851,29:50.3,-4.79E-07,4.99856,0,MBUVG
296852,29:51.0,-6.08E-07,4.998532,0,JADMD
296853,29:51.8,-5.54E-07,4.998541,0,ORGFB
296854,29:52.5,-6.12E-07,4.998523,0,KAUbb
296855,29:53.2,-6.31E-07,4.998508,0,NFFUF
296856,29:53.9,-5.20E-07,4.998483,0,UXaDc
296857,29:54.7,-4.71E-07,4.99846,0,POXFV
296858,29:55.4,-5.43E-07,4.998445,0,GWKbT
296859,29:56.1,-6.43E-07,4.998433,0,FVWBL
296860,29:56.9,-5.28E-07,4.998409,0,YYMFO
296861,29:57.6,-6.39E-07,4.998376,0,XSIaa
296862,29:58.3,-6.51E-07,4.998546,0,DQDVH
296863,29:59.1,-4.10E-07,4.998533,0,HaFBa
296864,29:59.8,-4.99E-07,4.998516,0,VCRFa
296865,30:00.5,-5.79E-07,4.998482,0,YREBN
296866,30:01.2,-6.62E-07,4.998487,0,CPHDN
296867,30:02.0,-6.70E-07,4.998475,0,DKBSZ
296868,30:02.7,-7.16E-07,4.998462,0,JaKbK
296869,30:03.4,-5.92E-07,4.998454,0,BTTQO
296870,30:04.2,-8.75E-07,4.998435,0,BcaYO
296871,30:04.9,-4.72E-07,4.99841,0,BbUSD
296872,30:05.6,-3.83E-07,4.998571,0,IUOWS
296873,30:06.4,-6.49E-07,4.99856,0,IMORT
296874,30:07.1,-6.04E-07,4.998543,0,OVAcO
296875,30:07.8,-6.11E-07,4.998518,0,UAcLb
296876,30:08.5,-6.51E-07,4.998505,0,LWJVb
296877,30:09.3,-6.33E-07,4.998514,0,ZVIbc
296878,30:10.0,-5.00E-07,4.998481,0,AbXWB
296879,30:10.7,-7.90E-07,4.998474,0,GRbZN
296880,30:11.5,-5.47E-07,4.998441,0,ZTVaD
296881,30:12.2,-4.50E-07,4.998457,0,bZTZH
296882,30:12.9,-7.09E-07,4.998454,0,UDATH
296883,30:13.7,-6.58E-07,4.99841,0,BcABN
296884,30:14.4,-5.19E-07,4.998567,0,MHINV
296885,30:15.1,-8.00E-07,4.998573,0,FJHKM
296886,30:15.8,-7.91E-07,4.998544,0,NUVDL
296887,30:16.6,-6.13E-07,4.998533,0,PDUJK
296888,30:17.3,-6.60E-07,4.998513,0,aTVDF
296889,30:18.0,-4.82E-07,4.99851,0,HXSbK
296890,30:18.8,-7.13E-07,4.99848,0,QDGTQ
296891,30:19.5,-5.83E-07,4.998456,0,DDDIN
296892,30:20.2,-6.36E-07,4.998467,0,CDSYU
296893,30:21.0,-5.78E-07,4.998452,0,bBBaE
296894,30:21.7,-5.83E-07,4.998414,0,bOFCb
296895,30:22.4,-5.96E-07,4.998396,0,OUAIF
296896,30:23.1,-4.81E-07,4.998401,0,KZPBN
296897,30:23.9,-5.10E-07,4.998556,0,cGYFY
296898,30:24.6,-5.05E-07,4.998556,0,BOIHK
296899,30:25.3,-5.90E-07,4.998511,0,aQOJG
296900,30:26.1,-6.63E-07,4.998499,0,cOEFY
296901,30:26.8,-7.13E-07,4.998481,0,AJKLF
296902,30:27.5,-4.71E-07,4.998488,0,QQFaV
296903,30:28.3,-5.89E-07,4.998481,0,RFJSG
296904,30:29.0,-5.23E-07,4.998474,0,NcbMW
296905,30:29.7,-6.65E-07,4.998457,0,WUWZa
296906,30:30.4,-6.16E-07,4.998469,0,OBKYK
296907,30:31.2,-6.43E-07,4.998452,0,bOWFU
296908,30:31.9,-5.35E-07,4.998598,0,HcKMB
296909,30:32.6,-5.39E-07,4.998583,0,LMPAX
296910,30:33.4,-5.36E-07,4.998559,0,DTRYP
296911,30:34.1,-5.16E-07,4.998522,0,TAFFY
296912,30:34.8,-5.77E-07,4.998522,0,MBVOb
296913,30:35.6,-6.61E-07,4.998506,0,ZSBPG
296914,30:36.3,-6.85E-07,4.998483,0,OcOOD
296915,30:37.0,-5.67E-07,4.998463,0,TaZKN
296916,30:37.7,-4.70E-07,4.998441,0,IFLZH
296917,30:38.5,-6.12E-07,4.998447,0,HQFNB
296918,30:39.2,-5.40E-07,4.998407,0,EHTVP
296919,30:39.9,-7.42E-07,4.998417,0,QGDOP
296920,30:40.7,-6.30E-07,4.998403,0,cXWNX
296921,30:41.4,-5.90E-07,4.998573,0,DJAMA
296922,30:42.1,-5.85E-07,4.998569,0,WSQFO
296923,30:42.9,-4.37E-07,4.99855,0,XTZOS
296924,30:43.6,-5.01E-07,4.99852,0,FORKc
296925,30:44.3,-4.70E-07,4.998514,0,PUVUT
296926,30:45.0,-6.27E-07,4.998477,0,VDYQF
296927,30:45.8,-4.38E-07,4.998448,0,FJDVG
296928,30:46.5,-6.22E-07,4.998446,0,HFNLK
296929,30:47.2,-6.59E-07,4.998432,0,FAcBR
296930,30:48.0,-5.82E-07,4.998411,0,NUXQb
296931,30:48.7,-7.44E-07,4.998405,0,CPYQK
296932,30:49.4,-4.26E-07,4.998532,0,DTEQH
296933,30:50.2,-5.39E-07,4.99855,0,AILcD
296934,30:50.9,-4.80E-07,4.998527,0,KRaVK
296935,30:51.6,-6.64E-07,4.998506,0,GZRPW
296936,30:52.3,-4.04E-07,4.998516,0,SbFRU
296937,30:53.1,-5.05E-07,4.998524,0,FXPPD
296938,30:53.8,-6.28E-07,4.998489,0,MJMBA
296939,30:54.5,-5.78E-07,4.998462,0,DMDNR
296940,30:55.3,-5.84E-07,4.998455,0,FaJPU
296941,30:56.0,-5.30E-07,4.998456,0,LGHQS
296942,30:56.7,-6.79E-07,4.998452,0,VAHTF
296943,30:57.5,-4.97E-07,4.99845,0,accUb
296944,30:58.2,-5.90E-07,4.998417,0,NFEFL
296945,30:58.9,-5.31E-07,4.998623,0,PYbUX
296946,30:59.6,-5.84E-07,4.998628,0,MKaRF
296947,31:00.4,-5.86E-07,4.998598,0,FHHOO
296948,31:01.1,-5.19E-07,4.998563,0,TLPQM
296949,31:01.8,-7.45E-07,4.998545,0,VOEBc
296950,31:02.6,-8.73E-07,4.998523,0,DUKSG
296951,31:03.3,-6.52E-07,4.998527,0,UPaBQ
296952,31:04.0,-7.86E-07,4.998511,0,UbFFR
296953,31:04.8,-7.30E-07,4.998487,0,FOJIR
296954,31:05.5,-8.07E-07,4.998457,0,QMRVV
296955,31:06.2,-4.96E-07,4.998458,0,YbAVV
296956,31:06.9,-6.55E-07,4.998447,0,MVZRc
296957,31:07.7,-8.26E-07,4.998438,0,ZHKaC
296958,31:08.4,-7.11E-07,4.998428,0,NRTOD
296959,31:09.1,-5.86E-07,4.998411,0,OccZR
296960,31:09.9,-6.99E-07,4.998435,0,KWYFB
296961,31:10.6,-7.17E-07,4.998552,0,MTTAS
296962,31:11.3,-7.60E-07,4.998544,0,AAZVF
296963,31:12.1,-7.66E-07,4.998533,0,FYKRJ
296964,31:12.8,-5.76E-07,4.998498,0,RGCTG
296965,31:13.5,-5.27E-07,4.998515,0,QUTUD
296966,31:14.2,-5.15E-07,4.998486,0,aAMMA
296967,31:15.0,-6.62E-07,4.998466,0,CHAVY
296968,31:15.7,-4.50E-07,4.998454,0,VHLZF
296969,31:16.4,-6.17E-07,4.998434,0,YZTTc
296970,31:17.2,-5.31E-07,4.99844,0,ZGRCW
296971,31:17.9,-6.41E-07,4.998434,0,XXcKD
296972,31:18.6,-6.31E-07,4.998422,0,MMOFX
296973,31:19.4,-6.52E-07,4.998604,0,TVHJO
296974,31:20.1,-4.86E-07,4.998563,0,AGVVF
296975,31:20.8,-5.63E-07,4.998563,0,GEGKP
296976,31:21.5,-6.14E-07,4.998565,0,YLVXA
296977,31:22.3,-5.72E-07,4.998554,0,NJHHZ
296978,31:23.0,-5.84E-07,4.998518,0,YaNBb
296979,31:23.7,-5.23E-07,4.998521,0,FONUM
296980,31:24.5,-5.14E-07,4.998493,0,FNLVO
296981,31:25.2,-5.25E-07,4.998492,0,ZKRXL
296982,31:25.9,-7.50E-07,4.998455,0,LHSWB
296983,31:26.7,-6.05E-07,4.998431,0,RYFNI
296984,31:27.4,-5.85E-07,4.998431,0,aRKXL
296985,31:28.1,-4.44E-07,4.998424,0,KXaGU
296986,31:28.8,-6.61E-07,4.99857,0,QFAZM
296987,31:29.6,-6.14E-07,4.998546,0,GMDWG
296988,31:30.3,-6.31E-07,4.998534,0,EOJPN
296989,31:31.0,-6.08E-07,4.998507,0,KJVOa
296990,31:31.8,-5.05E-07,4.998497,0,YARKI
296991,31:32.5,-4.67E-07,4.998514,0,YRaDW
296992,31:33.2,-6.02E-07,4.998506,0,WRQIQ
296993,31:34.0,-6.61E-07,4.998469,0,NaOOP
296994,31:34.7,-4.01E-07,4.998467,0,QYFYF
296995,31:35.4,-7.06E-07,4.998458,0,PTDOR
296996,31:36.1,-5.30E-07,4.99844,0,CHMHP
296997,31:36.9,-7.23E-07,4.998589,0,OcKSH
296998,31:37.6,-5.80E-07,4.998576,0,JKKWQ
296999,31:38.3,-5.77E-07,4.998564,0,BETUH
297000,31:39.1,-5.10E-07,4.998528,0,CUOJK
297001,31:39.8,-4.37E-07,4.998509,0,GcRCY
297002,31:40.5,-5.58E-07,4.998487,0,TcWMN
297003,31:41.3,-6.15E-07,4.998477,0,cADVH
297004,31:42.0,-5.82E-07,4.998464,0,UbKTX
297005,31:42.7,-6.71E-07,4.998456,0,KNKbN
297006,31:43.4,-5.63E-07,4.998428,0,OJHLA
297007,31:44.2,-7.13E-07,4.998434,0,RbBbK
297008,31:44.9,-4.90E-07,4.998399,0,VaSIL
297009,31:45.6,-6.98E-07,4.998449,0,XXcVK
297010,31:46.4,-6.31E-07,4.99861,0,OTbER
297011,31:47.1,-7.91E-07,4.998581,0,YPaKO
297012,31:47.8,-6.25E-07,4.998538,0,FKHFW
297013,31:48.6,-7.24E-07,4.998536,0,WOZKG
297014,31:49.3,-5.07E-07,4.998535,0,WOLRb
297015,31:50.0,-5.63E-07,4.998505,0,YPDMR
297016,31:50.7,-7.46E-07,4.99849,0,XAWbV
297017,31:51.5,-5.77E-07,4.998458,0,QXJQR
297018,31:52.2,-4.90E-07,4.998449,0,PORcD
297019,31:52.9,-5.30E-07,4.998444,0,PabFb
297020,31:53.7,-6.52E-07,4.998446,0,JOQOH
297021,31:54.4,-5.33E-07,4.998415,0,aMBJB
297022,31:55.1,-4.02E-07,4.998399,0,FVRQK
297023,31:55.9,-4.12E-07,4.998393,0,KJXJS
297024,31:56.6,-4.49E-07,4.99855,0,FTGYP
297025,31:57.3,-5.05E-07,4.998553,0,SMKBc
297026,31:58.0,-4.87E-07,4.998526,0,XPHDG
297027,31:58.8,-5.94E-07,4.998522,0,FbXXQ
297028,31:59.5,-6.16E-07,4.998509,0,GFZLS
297029,32:00.2,-6.44E-07,4.998504,0,NANZJ
297030,32:01.0,-5.92E-07,4.99846,0,aaWHc
297031,32:01.7,-7.67E-07,4.998466,0,LLCFG
297032,32:02.4,-6.16E-07,4.99845,0,cJNQA
297033,32:03.2,-8.14E-07,4.998424,0,HRVWX
297034,32:03.9,-7.38E-07,4.998421,0,JENTT
297035,32:04.6,-5.35E-07,4.998396,0,YKRbO
297036,32:05.3,-4.68E-07,4.998579,0,GPRML
297037,32:06.1,-4.72E-07,4.99858,0,UDVVM
297038,32:06.8,-4.35E-07,4.998566,0,RHJBH
297039,32:07.5,-6.39E-07,4.998558,0,CGTBM
297040,32:08.3,-5.53E-07,4.998562,0,CNRWD
297041,32:09.0,-6.85E-07,4.998525,0,ZaJcU
297042,32:09.7,-4.33E-07,4.99851,0,IKOOL
297043,32:10.5,-5.71E-07,4.998521,0,QaXPS
297044,32:11.2,-6.73E-07,4.998497,0,PINZM
297045,32:11.9,-4.76E-07,4.998476,0,KSJbI
297046,32:12.6,-5.23E-07,4.998445,0,RORRR
297047,32:13.4,-4.98E-07,4.998442,0,UcHMU
297048,32:14.1,-6.64E-07,4.99842,0,GDUCH
297049,32:14.8,-5.55E-07,4.998409,0,OHJGH
297050,32:15.6,-5.18E-07,4.998553,0,HaaKA
297051,32:16.3,-7.54E-07,4.998543,0,RINRO
297052,32:17.0,-4.83E-07,4.998522,0,RYRGJ
297053,32:17.8,-5.48E-07,4.998504,0,OFOAY
297054,32:18.5,-5.25E-07,4.998497,0,KHaMb
297055,32:19.2,-6.45E-07,4.998484,0,NTbFZ
297056,32:19.9,-5.78E-07,4.998456,0,bURPD
297057,32:20.7,-6.14E-07,4.998442,0,BCcKE
297058,32:21.4,-5.49E-07,4.998448,0,OQFXM
297059,32:22.1,-4.42E-07,4.998437,0,BRXAM
297060,32:22.9,-4.91E-07,4.998411,0,OWEFV
297061,32:23.6,-6.27E-07,4.998626,0,GVAGJ
297062,32:24.3,-6.68E-07,4.998613,0,DMDVM
297063,32:25.1,-5.62E-07,4.998602,0,NNaND
297064,32:25.8,-6.27E-07,4.998579,0,JCYDI
297065,32:26.5,-5.32E-07,4.998552,0,CaEJB
297066,32:27.2,-6.55E-07,4.998549,0,LHRMG
297067,32:28.0,-6.98E-07,4.998529,0,HLFXH
297068,32:28.7,-5.31E-07,4.998519,0,cKNWF
297069,32:29.4,-7.10E-07,4.99851,0,BFBSP
297070,32:30.2,-6.60E-07,4.998479,0,NHVYG
297071,32:30.9,-6.06E-07,4.998458,0,RYDDH
297072,32:31.6,-6.69E-07,4.998464,0,OaZXB
297073,32:32.4,-5.52E-07,4.998457,0,GEaVN
297074,32:33.1,-5.07E-07,4.998467,0,XSMIL
297075,32:33.8,-4.59E-07,4.998421,0,QFTAK
297076,32:34.5,-5.88E-07,4.9984,0,HXRKN
297077,32:35.3,-3.69E-07,4.998571,0,FYVRR
297078,32:36.0,-6.39E-07,4.998622,0,JZFcL
297079,32:36.7,-5.52E-07,4.99861,0,OBIWY
297080,32:37.5,-4.31E-07,4.998564,0,DOKBJ
297081,32:38.2,-5.50E-07,4.998555,0,RJNTC
297082,32:38.9,-5.08E-07,4.998549,0,JURHP
297083,32:39.7,-5.32E-07,4.998525,0,BcSBX
297084,32:40.4,-4.41E-07,4.998527,0,OLcOD
297085,32:41.1,-6.71E-07,4.998496,0,KWYNQ
297086,32:41.8,-4.06E-07,4.99848,0,QUBMW
297087,32:42.6,-5.42E-07,4.998472,0,UXYGN
297088,32:43.3,-6.10E-07,4.998445,0,aYXZR
297089,32:44.0,-5.16E-07,4.99844,0,VBRMV
297090,32:44.8,-4.97E-07,4.99841,0,IYcFI
297091,32:45.5,-6.14E-07,4.99859,0,CQQHc
297092,32:46.2,-6.36E-07,4.998573,0,cMUQA
297093,32:47.0,-5.16E-07,4.99856,0,NGEcK
297094,32:47.7,-7.18E-07,4.998553,0,ADZVD
297095,32:48.4,-4.88E-07,4.998533,0,HBHAO
297096,32:49.1,-6.03E-07,4.998512,0,GRLGY
297097,32:49.9,-6.40E-07,4.998503,0,DGSVZ
297098,32:50.6,-3.44E-07,4.998496,0,DRDZH
297099,32:51.3,-5.09E-07,4.998484,0,cIAFP
297100,32:52.1,-6.95E-07,4.998455,0,bVMUK
297101,32:52.8,-5.75E-07,4.998447,0,XAKJI
297102,32:53.5,-7.28E-07,4.998427,0,LBSGV
297103,32:54.3,-5.12E-07,4.998476,0,CbXFB
297104,32:55.0,-5.75E-07,4.998603,0,GLDVO
297105,32:55.7,-5.65E-07,4.998612,0,ACVRO
297106,32:56.4,-4.62E-07,4.998583,0,UcaKY
297107,32:57.2,-7.12E-07,4.998575,0,LCIIT
297108,32:57.9,-6.07E-07,4.998567,0,ITHDT
297109,32:58.6,-6.95E-07,4.998524,0,bbDVc
297110,32:59.4,-5.46E-07,4.998522,0,QVGbX
297111,33:00.1,-7.01E-07,4.998497,0,FLaEK
297112,33:00.8,-6.83E-07,4.99847,0,HFJDJ
297113,33:01.6,-7.27E-07,4.998467,0,FMaPC
297114,33:02.3,-6.90E-07,4.998462,0,RVNWR
297115,33:03.0,-6.62E-07,4.998462,0,aRFXS
297116,33:03.7,-5.01E-07,4.99845,0,OaXKF
297117,33:04.5,-5.68E-07,4.998434,0,QFRDO
297118,33:05.2,-6.51E-07,4.998483,0,cGYVO
297119,33:05.9,-5.68E-07,4.998606,0,FaWHc
297120,33:06.7,-5.85E-07,4.998595,0,PIHXH
297121,33:07.4,-6.05E-07,4.99858,0,EDEAU
297122,33:08.1,-6.28E-07,4.99855,0,JBVPX
297123,33:08.9,-7.03E-07,4.998547,0,AVbNQ
297124,33:09.6,-4.87E-07,4.99852,0,aIDbb
297125,33:10.3,-5.89E-07,4.998505,0,NKTQH
297126,33:11.0,-5.99E-07,4.998491,0,TALbV
297127,33:11.8,-6.65E-07,4.998484,0,YLQSI
297128,33:12.5,-7.58E-07,4.998453,0,VSWOM
297129,33:13.2,-5.03E-07,4.998444,0,QRAVH
297130,33:14.0,-7.31E-07,4.998431,0,YKMJJ
297131,33:14.7,-6.62E-07,4.998424,0,DBGAE
297132,33:15.4,-5.06E-07,4.998649,0,NLQDD
297133,33:16.2,-7.16E-07,4.998644,0,abDFc
297134,33:16.9,-5.92E-07,4.998607,0,DbOac
297135,33:17.6,-6.71E-07,4.998579,0,KMWRa
297136,33:18.3,-7.44E-07,4.998578,0,QDZYN
297137,33:19.1,-6.45E-07,4.998559,0,LHRUP
297138,33:19.8,-4.63E-07,4.998546,0,SOOLF
297139,33:20.5,-4.82E-07,4.998542,0,DXVNE
297140,33:21.3,-6.43E-07,4.998517,0,GJHTF
297141,33:22.0,-5.23E-07,4.998504,0,COMcG
297142,33:22.7,-6.32E-07,4.998501,0,TMOXD
297143,33:23.5,-6.85E-07,4.998472,0,RAAYQ
297144,33:24.2,-7.47E-07,4.998465,0,ZZKVO
297145,33:24.9,-7.31E-07,4.998435,0,FDQNA
297146,33:25.6,-4.89E-07,4.998448,0,RMRDU
297147,33:26.4,-7.64E-07,4.998425,0,KaZFB
297148,33:27.1,-6.17E-07,4.998494,0,cCBRS
297149,33:27.8,-4.72E-07,4.99856,0,DMaAV
297150,33:28.6,-6.11E-07,4.998545,0,FabDV
297151,33:29.3,-6.87E-07,4.998538,0,BLRHB
297152,33:30.0,-5.17E-07,4.998515,0,ULAaL
297153,33:30.8,-5.47E-07,4.998489,0,YRMYY
297154,33:31.5,-4.84E-07,4.998485,0,LOJQP
297155,33:32.2,-5.48E-07,4.998473,0,JNZPQ
297156,33:32.9,-4.68E-07,4.998462,0,AHLFV
297157,33:33.7,-7.69E-07,4.998472,0,HJARA
297158,33:34.4,-5.43E-07,4.998447,0,JcMGb
297159,33:35.1,-5.56E-07,4.99844,0,ZcDbJ
297160,33:35.9,-4.04E-07,4.998417,0,VUZOK
297161,33:36.6,-4.76E-07,4.998594,0,VAVJL
297162,33:37.3,-6.23E-07,4.998562,0,XUbOA
297163,33:38.1,-6.18E-07,4.998534,0,NLNYB
297164,33:38.8,-4.73E-07,4.998515,0,aIHcV
297165,33:39.5,-6.52E-07,4.998499,0,bKVFP
297166,33:40.2,-3.53E-07,4.998504,0,NIbSL
297167,33:41.0,-5.80E-07,4.998486,0,VEVPO
297168,33:41.7,-5.20E-07,4.998466,0,aRQVU
297169,33:42.4,-7.17E-07,4.998455,0,WWAPG
297170,33:43.2,-7.79E-07,4.998447,0,WaTFH
297171,33:43.9,-5.53E-07,4.998432,0,SQPYK
297172,33:44.6,-6.30E-07,4.998417,0,QbcKW
297173,33:45.4,-7.67E-07,4.998558,0,FLTaU
297174,33:46.1,-5.17E-07,4.998559,0,FWMGA
297175,33:46.8,-5.16E-07,4.998543,0,SHDIL
297176,33:47.5,-5.24E-07,4.998542,0,ABMGC
297177,33:48.3,-6.91E-07,4.99852,0,RIDBE
297178,33:49.0,-6.86E-07,4.998503,0,ODZKA
297179,33:49.7,-8.65E-07,4.99848,0,UBJQS
297180,33:50.5,-5.57E-07,4.998473,0,XbPEW
297181,33:51.2,-5.59E-07,4.998443,0,KHPbZ
297182,33:51.9,-7.09E-07,4.998413,0,HPYaI
297183,33:52.7,-4.42E-07,4.998414,0,WTLTV
297184,33:53.4,-6.69E-07,4.998413,0,UAQbA
297185,33:54.1,-5.84E-07,4.998574,0,DHOVI
297186,33:54.8,-6.62E-07,4.998567,0,YNZOY
297187,33:55.6,-6.89E-07,4.998537,0,HDHAK
297188,33:56.3,-6.28E-07,4.9985,0,RMART
297189,33:57.0,-5.47E-07,4.998494,0,AODbU
297190,33:57.8,-4.91E-07,4.998488,0,AEbDG
297191,33:58.5,-6.85E-07,4.998487,0,NJJMD
297192,33:59.2,-6.15E-07,4.998493,0,YFDAb
297193,34:00.0,-4.60E-07,4.998458,0,GQAPE
297194,34:00.7,-7.21E-07,4.998442,0,FGIBO
297195,34:01.4,-6.38E-07,4.998451,0,LcDcX
297196,34:02.1,-7.83E-07,4.998403,0,RacBc
297197,34:02.9,-5.45E-07,4.998644,0,cJBXH
297198,34:03.6,-5.97E-07,4.998607,0,RcBSc
297199,34:04.3,-7.34E-07,4.998592,0,bOFQW
297200,34:05.1,-5.72E-07,4.998584,0,GLQOc
297201,34:05.8,-7.17E-07,4.998557,0,EDPbA
297202,34:06.5,-7.13E-07,4.998553,0,DbCaF
297203,34:07.3,-7.64E-07,4.998546,0,GDMOD
297204,34:08.0,-6.75E-07,4.998521,0,AYKFV
297205,34:08.7,-6.15E-07,4.9985,0,aDaDY
297206,34:09.4,-5.31E-07,4.998496,0,bMXAa
297207,34:10.2,-6.95E-07,4.998463,0,KRMaD
297208,34:10.9,-6.12E-07,4.998433,0,SHGDb
297209,34:11.6,-3.71E-07,4.998421,0,KXANA
297210,34:12.4,-7.40E-07,4.998425,0,aMRDL
297211,34:13.1,-6.66E-07,4.998413,0,PSRXP
297212,34:13.8,-5.47E-07,4.998527,0,OIDOF
297213,34:14.6,-5.46E-07,4.99857,0,HKaXG
297214,34:15.3,-7.37E-07,4.998554,0,LIAVA
297215,34:16.0,-7.31E-07,4.998526,0,KGGCK
297216,34:16.7,-5.73E-07,4.998494,0,OcPYE
297217,34:17.5,-6.73E-07,4.99848,0,VPbbc
297218,34:18.2,-6.28E-07,4.998484,0,ZGaVc
297219,34:18.9,-7.34E-07,4.998479,0,HBcVC
297220,34:19.7,-5.17E-07,4.998456,0,HcPLF
297221,34:20.4,-6.01E-07,4.998445,0,aHRBA
297222,34:21.1,-6.66E-07,4.998421,0,CbZGC
297223,34:21.9,-7.70E-07,4.998404,0,ALBZa
297224,34:22.6,-6.44E-07,4.998412,0,LHHKX
297225,34:23.3,-6.61E-07,4.998568,0,YMDHJ
297226,34:24.0,-6.11E-07,4.998543,0,IDYYM
297227,34:24.8,-6.60E-07,4.998527,0,WUKPM
297228,34:25.5,-5.37E-07,4.998518,0,SFZAR
297229,34:26.2,-6.11E-07,4.998462,0,WTADW
297230,34:27.0,-5.89E-07,4.998491,0,VMBNI
297231,34:27.7,-6.19E-07,4.99846,0,INTKZ
297232,34:28.4,-6.45E-07,4.998435,0,DFXDM
297233,34:29.2,-5.77E-07,4.99843,0,XRLQR
297234,34:29.9,-8.57E-07,4.998427,0,FbQAA
297235,34:30.6,-7.05E-07,4.998403,0,bFcaQ
297236,34:31.3,-6.71E-07,4.998393,0,GIIaZ
297237,34:32.1,-4.95E-07,4.99855,0,NAUMH
297238,34:32.8,-6.07E-07,4.998545,0,UAXbJ
297239,34:33.5,-3.93E-07,4.998555,0,GCGRF
297240,34:34.3,-5.34E-07,4.99854,0,IKNAG
297241,34:35.0,-5.19E-07,4.998522,0,DOOYW
297242,34:35.7,-7.29E-07,4.998493,0,CDZYD
297243,34:36.5,-7.06E-07,4.998464,0,HGKLH
297244,34:37.2,-6.47E-07,4.998443,0,aDPbD
297245,34:37.9,-6.32E-07,4.99844,0,GVTRJ
297246,34:38.6,-8.09E-07,4.998425,0,BcLVA
297247,34:39.4,-5.87E-07,4.998416,0,PHARH
297248,34:40.1,-5.85E-07,4.998425,0,DJKBF
297249,34:40.8,-7.10E-07,4.998422,0,bZFaH
297250,34:41.6,-5.77E-07,4.998571,0,DINFI
297251,34:42.3,-5.93E-07,4.998546,0,KRbQM
