Record #,Time,Ch 101 (VDC),Ch 102 (VDC),Alarm Output,Signature
224071,44:20.6,-4.55E-07,4.998542,0,DAMTB
224072,44:21.4,-5.91E-07,4.998514,0,GMGHB
224073,44:22.1,-3.27E-07,4.998506,0,XSJFI
224074,44:22.8,-3.73E-07,4.998482,0,HFZAB
224075,44:23.5,-3.43E-07,4.998467,0,YFaaD
224076,44:24.3,-3.60E-07,4.998455,0,bKRPJ
224077,44:25.0,-4.97E-07,4.998447,0,NVJKT
224078,44:25.7,-5.22E-07,4.998419,0,BIVcT
224079,44:26.5,-4.41E-07,4.998405,0,DFFVT
224080,44:27.2,-4.33E-07,4.998386,0,cbDVE
224081,44:27.9,-4.97E-07,4.998374,0,XRbUS
224082,44:28.7,-4.68E-07,4.998576,0,ADAVV
224083,44:29.4,-4.60E-07,4.998572,0,UTDCR
224084,44:30.1,-3.85E-07,4.998563,0,UKOLY
224085,44:30.8,-6.18E-07,4.998526,0,GRHYT
224086,44:31.6,-4.23E-07,4.998508,0,VDMWb
224087,44:32.3,-5.88E-07,4.998496,0,QNVFH
224088,44:33.0,-5.72E-07,4.998484,0,RXGRJ
224089,44:33.8,-3.49E-07,4.998474,0,IFcMX
224090,44:34.5,-6.46E-07,4.998466,0,MNPHP
224091,44:35.2,-5.06E-07,4.998419,0,CYNMO
224092,44:36.0,-4.58E-07,4.998411,0,DXbNF
224093,44:36.7,-5.39E-07,4.998415,0,OYGaF
224094,44:37.4,-3.89E-07,4.998414,0,bZNBU
224095,44:38.1,-5.57E-07,4.998393,0,NDOKY
224096,44:38.9,-6.02E-07,4.998381,0,WDPbK
224097,44:39.6,-5.19E-07,4.998579,0,ARRTF
224098,44:40.3,-3.85E-07,4.998567,0,ZDULH
224099,44:41.1,-4.53E-07,4.998538,0,RFNZK
224100,44:41.8,-2.53E-07,4.998518,0,ASDBE
224101,44:42.5,-4.93E-07,4.998525,0,PLWSZ
224102,44:43.3,-4.49E-07,4.998515,0,ZKBDa
224103,44:44.0,-5.78E-07,4.998496,0,GFaYN
224104,44:44.7,-2.97E-07,4.998459,0,GRVIM
224105,44:45.4,-5.57E-07,4.998445,0,DMHXa
224106,44:46.2,-5.01E-07,4.998417,0,cKULG
224107,44:46.9,-4.60E-07,4.998427,0,EEbSc
224108,44:47.6,-5.83E-07,4.998429,0,YcVTG
224109,44:48.4,-3.74E-07,4.998392,0,GSFaP
224110,44:49.1,-4.97E-07,4.998369,0,ZcKaJ
224111,44:49.8,-4.31E-07,4.99838,0,aARaH
224112,44:50.6,-3.15E-07,4.998466,0,cJQAQ
224113,44:51.3,-3.06E-07,4.998547,0,JSMAb
224114,44:52.0,-4.79E-07,4.99856,0,ScNcO
224115,44:52.7,-4.95E-07,4.998538,0,APUNA
224116,44:53.5,-4.66E-07,4.998532,0,TMbQZ
224117,44:54.2,-6.03E-07,4.998514,0,UZNYE
224118,44:54.9,-5.28E-07,4.998516,0,KcKHW
224119,44:55.7,-4.03E-07,4.998482,0,XAOMX
224120,44:56.4,-3.45E-07,4.998476,0,EDSPN
224121,44:57.1,-4.49E-07,4.998454,0,LUXPR
224122,44:57.9,-4.83E-07,4.998445,0,VRCBQ
224123,44:58.6,-3.67E-07,4.998433,0,DMANa
224124,44:59.3,-6.12E-07,4.998429,0,HaBVB
224125,45:00.0,-4.79E-07,4.99839,0,RbVJN
224126,45:00.8,-3.90E-07,4.998398,0,CUSBK
224127,45:01.5,-1.50E-07,4.998595,0,GKGQO
224128,45:02.2,-5.24E-07,4.998577,0,ALELD
224129,45:03.0,-3.97E-07,4.998559,0,HHUZG
224130,45:03.7,-4.39E-07,4.998541,0,RMMRT
224131,45:04.4,-5.11E-07,4.99851,0,NSYcV
224132,45:05.2,-4.41E-07,4.998506,0,XTVGG
224133,45:05.9,-5.67E-07,4.998473,0,WQOKL
224134,45:06.6,-5.80E-07,4.998454,0,GWMVT
224135,45:07.3,-5.25E-07,4.998431,0,GFHPa
224136,45:08.1,-5.07E-07,4.998394,0,aRDVU
224137,45:08.8,-3.85E-07,4.998403,0,LAMGQ
224138,45:09.5,-4.36E-07,4.998391,0,UZVFQ
224139,45:10.3,-5.59E-07,4.998387,0,JbXYH
224140,45:11.0,-4.65E-07,4.998538,0,RODNH
224141,45:11.7,-3.29E-07,4.998576,0,ObKWG
224142,45:12.5,-5.25E-07,4.998564,0,bQXPD
224143,45:13.2,-3.89E-07,4.998542,0,RFHBC
224144,45:13.9,-5.99E-07,4.998524,0,PORcE
224145,45:14.6,-5.31E-07,4.998516,0,SIAaM
224146,45:15.4,-7.82E-07,4.9985,0,FXOMZ
224147,45:16.1,-6.32E-07,4.998485,0,bUWZG
224148,45:16.8,-5.28E-07,4.998449,0,SVZMF
224149,45:17.6,-4.41E-07,4.998446,0,AHYNV
224150,45:18.3,-4.06E-07,4.998414,0,UTHcZ
224151,45:19.0,-6.78E-07,4.998407,0,JDCPR
224152,45:19.8,-5.39E-07,4.998408,0,XRHcR
224153,45:20.5,-6.07E-07,4.998537,0,cPDMP
224154,45:21.2,-4.73E-07,4.998513,0,KQKHG
224155,45:21.9,-5.11E-07,4.998486,0,TXLLM
224156,45:22.7,-3.82E-07,4.998475,0,bJITL
224157,45:23.4,-3.26E-07,4.998464,0,KYJPV
224158,45:24.1,-5.90E-07,4.998456,0,FIGZI
224159,45:24.9,-5.41E-07,4.998441,0,VFXcG
224160,45:25.6,-5.44E-07,4.998418,0,TVKIX
224161,45:26.3,-4.33E-07,4.998412,0,NZGGR
224162,45:27.1,-3.95E-07,4.998391,0,KYaSA
224163,45:27.8,-3.73E-07,4.998374,0,cBNIG
224164,45:28.5,-3.39E-07,4.998519,0,EURaR
224165,45:29.2,-3.68E-07,4.998532,0,TcYKN
224166,45:30.0,-3.87E-07,4.998526,0,OOIFQ
224167,45:30.7,-3.80E-07,4.998486,0,FHWKK
224168,45:31.4,-4.06E-07,4.998478,0,OKMDH
224169,45:32.2,-4.52E-07,4.998475,0,RZBHR
224170,45:32.9,-5.99E-07,4.998451,0,HVEMb
224171,45:33.6,-5.43E-07,4.99843,0,PHVHa
224172,45:34.4,-4.02E-07,4.998411,0,JWULY
224173,45:35.1,-4.98E-07,4.998413,0,QbcAF
224174,45:35.8,-4.81E-07,4.998571,0,NDNAO
224175,45:36.5,-5.11E-07,4.99854,0,KRIDQ
224176,45:37.3,-5.50E-07,4.998564,0,OLCON
224177,45:38.0,-4.66E-07,4.998519,0,VUbQP
224178,45:38.7,-4.59E-07,4.998505,0,NSXDT
224179,45:39.5,-4.72E-07,4.99847,0,aAODG
224180,45:40.2,-5.52E-07,4.998463,0,ZTFZQ
224181,45:40.9,-4.95E-07,4.998449,0,HIMCP
224182,45:41.7,-4.75E-07,4.998435,0,aLAcJ
224183,45:42.4,-3.91E-07,4.998425,0,WUBaQ
224184,45:43.1,-3.88E-07,4.998399,0,XGDPZ
224185,45:43.8,-2.66E-07,4.998406,0,WYOKX
224186,45:44.6,-5.29E-07,4.998586,0,IGHDc
224187,45:45.3,-3.56E-07,4.998561,0,aZVCD
224188,45:46.0,-4.13E-07,4.998555,0,bONQE
224189,45:46.8,-5.04E-07,4.998523,0,DCOHX
224190,45:47.5,-3.37E-07,4.998527,0,RAWKQ
224191,45:48.2,-5.23E-07,4.99851,0,OQHCD
224192,45:49.0,-6.50E-07,4.998456,0,DOJGY
224193,45:49.7,-5.06E-07,4.998456,0,DNDXA
224194,45:50.4,-5.39E-07,4.998439,0,cbHLM
224195,45:51.1,-5.24E-07,4.998453,0,bEFRN
224196,45:51.9,-3.90E-07,4.99844,0,WCGcD
224197,45:52.6,-3.68E-07,4.998421,0,FVLUF
224198,45:53.3,-5.14E-07,4.998414,0,OKZaL
224199,45:54.1,-5.41E-07,4.998455,0,MRRMZ
224200,45:54.8,-3.02E-07,4.998563,0,UODJV
224201,45:55.5,-4.96E-07,4.998533,0,UcFbI
224202,45:56.3,-4.39E-07,4.998498,0,LNNJN
224203,45:57.0,-4.49E-07,4.998491,0,TbHbX
224204,45:57.7,-5.66E-07,4.998472,0,TUcDV
224205,45:58.4,-4.03E-07,4.998447,0,ROIFI
224206,45:59.2,-5.12E-07,4.998444,0,acZOG
224207,45:59.9,-2.72E-07,4.998419,0,WFYGa
224208,46:00.6,-4.70E-07,4.998411,0,cKcFU
224209,46:01.4,-2.15E-07,4.998409,0,PQGID
224210,46:02.1,-4.41E-07,4.998418,0,CLYHJ
224211,46:02.8,-2.81E-07,4.998604,0,YGGIZ
224212,46:03.6,-5.05E-07,4.99856,0,TRFbX
224213,46:04.3,-2.88E-07,4.998561,0,aPaTQ
224214,46:05.0,-4.48E-07,4.998542,0,KTFFH
224215,46:05.7,-3.26E-07,4.998537,0,FaYHN
224216,46:06.5,-4.14E-07,4.998523,0,OHPPN
224217,46:07.2,-3.66E-07,4.998493,0,TQcZD
224218,46:07.9,-3.98E-07,4.998501,0,SAVGa
224219,46:08.7,-4.31E-07,4.998515,0,NLTJD
224220,46:09.4,-5.60E-07,4.998468,0,FOGGV
224221,46:10.1,-2.60E-07,4.998464,0,JOPQX
224222,46:10.9,-3.73E-07,4.998429,0,JALZJ
224223,46:11.6,-3.14E-07,4.998416,0,PbcJb
224224,46:12.3,-6.64E-07,4.998563,0,KNRNM
224225,46:13.0,-5.76E-07,4.998554,0,TTbDV
224226,46:13.8,-4.65E-07,4.998507,0,RDHTR
224227,46:14.5,-5.27E-07,4.998486,0,KNGHN
224228,46:15.2,-6.26E-07,4.998485,0,XDNRL
224229,46:16.0,-5.13E-07,4.998495,0,RDYaV
224230,46:16.7,-4.85E-07,4.998444,0,THRDM
224231,46:17.4,-3.25E-07,4.99841,0,VaQLK
224232,46:18.2,-5.76E-07,4.998412,0,ZXVAL
224233,46:18.9,-5.21E-07,4.998391,0,TLCNN
224234,46:19.6,-6.16E-07,4.998474,0,MFQRD
224235,46:20.3,-6.00E-07,4.998533,0,CVHXK
224236,46:21.1,-5.56E-07,4.998503,0,cAUTJ
224237,46:21.8,-3.46E-07,4.998489,0,GHEYa
224238,46:22.5,-2.82E-07,4.998487,0,IYVOO
224239,46:23.3,-5.60E-07,4.998478,0,bbXDG
224240,46:24.0,-4.91E-07,4.998456,0,aDXHc
224241,46:24.7,-4.57E-07,4.998421,0,GBTYD
224242,46:25.5,-4.85E-07,4.998416,0,JFNRb
224243,46:26.2,-3.19E-07,4.99842,0,PALDS
224244,46:26.9,-4.99E-07,4.998407,0,VPbGC
224245,46:27.6,-2.58E-07,4.998386,0,ZbVVN
224246,46:28.4,-4.37E-07,4.998546,0,IINPB
224247,46:29.1,-3.41E-07,4.998527,0,MFKFN
224248,46:29.8,-4.86E-07,4.998531,0,JSVHI
224249,46:30.6,-4.71E-07,4.99849,0,DZUSa
224250,46:31.3,-5.57E-07,4.998473,0,HFJXV
224251,46:32.0,-3.27E-07,4.998447,0,OQaPQ
224252,46:32.8,-4.30E-07,4.998436,0,DFHOM
224253,46:33.5,-6.67E-07,4.99843,0,JEMPb
224254,46:34.2,-4.50E-07,4.998427,0,QIHBQ
224255,46:34.9,-4.36E-07,4.998392,0,bKRSc
224256,46:35.7,-5.35E-07,4.998397,0,XVFRC
224257,46:36.4,-3.82E-07,4.998404,0,QCAKC
224258,46:37.1,-5.19E-07,4.998589,0,FOSVE
224259,46:37.9,-4.34E-07,4.998576,0,RINDD
224260,46:38.6,-4.36E-07,4.998569,0,FWMVM
224261,46:39.3,-3.49E-07,4.998539,0,MFEDE
224262,46:40.1,-4.21E-07,4.998527,0,AVFHN
224263,46:40.8,-4.02E-07,4.998509,0,QNFQZ
224264,46:41.5,-4.43E-07,4.998481,0,AbNNN
224265,46:42.2,-5.19E-07,4.998469,0,bJPPT
224266,46:43.0,-6.65E-07,4.998446,0,NWOCD
224267,46:43.7,-2.81E-07,4.998446,0,QNYHF
224268,46:44.4,-4.39E-07,4.998447,0,baRNA
224269,46:45.2,-3.59E-07,4.998421,0,OOTFU
224270,46:45.9,-6.49E-07,4.998414,0,DaBSM
224271,46:46.6,-4.27E-07,4.998405,0,JLcaK
224272,46:47.4,-6.01E-07,4.998597,0,UbDEO
224273,46:48.1,-5.10E-07,4.998591,0,IQObO
224274,46:48.8,-5.68E-07,4.998562,0,KbXZG
224275,46:49.5,-5.84E-07,4.998539,0,aCZYL
224276,46:50.3,-4.91E-07,4.998523,0,LcRMQ
224277,46:51.0,-3.77E-07,4.998534,0,VGPbc
224278,46:51.7,-4.14E-07,4.998503,0,QVOZN
224279,46:52.5,-5.85E-07,4.998468,0,NMcND
224280,46:53.2,-4.10E-07,4.998438,0,LDKVG
224281,46:53.9,-7.01E-07,4.998427,0,VBbPL
224282,46:54.7,-3.60E-07,4.998421,0,RYOIE
224283,46:55.4,-4.62E-07,4.99839,0,MMIPb
224284,46:56.1,-5.97E-07,4.998375,0,WIUFR
224285,46:56.8,-5.73E-07,4.998525,0,DVTRc
224286,46:57.6,-4.08E-07,4.998504,0,bAVKR
224287,46:58.3,-3.93E-07,4.998505,0,JEEXV
224288,46:59.0,-5.20E-07,4.998475,0,XAZcc
224289,46:59.8,-4.79E-07,4.99847,0,RNVKR
224290,47:00.5,-5.04E-07,4.998435,0,FJOMK
224291,47:01.2,-5.16E-07,4.998421,0,VDQaX
224292,47:02.0,-3.78E-07,4.99841,0,NZVDb
224293,47:02.7,-4.63E-07,4.998406,0,ZKFJR
224294,47:03.4,-3.33E-07,4.998367,0,KHVcY
224295,47:04.1,-4.57E-07,4.998354,0,VbOIL
224296,47:04.9,-4.92E-07,4.99855,0,XMbIb
224297,47:05.6,-5.28E-07,4.998561,0,NPVFP
224298,47:06.3,-5.38E-07,4.998534,0,FTDWG
224299,47:07.1,-4.63E-07,4.998518,0,ZFUTH
224300,47:07.8,-5.35E-07,4.998525,0,RKAKH
224301,47:08.5,-5.47E-07,4.998497,0,ZDNGX
224302,47:09.3,-5.11E-07,4.998477,0,LXbDR
224303,47:10.0,-7.17E-07,4.998467,0,RaKSO
224304,47:10.7,-4.07E-07,4.998426,0,CLDNF
224305,47:11.4,-3.72E-07,4.998421,0,GKMEI
224306,47:12.2,-6.89E-07,4.998389,0,VSIIG
224307,47:12.9,-4.62E-07,4.998404,0,KNFPV
224308,47:13.6,-4.48E-07,4.998412,0,caJRK
224309,47:14.4,-4.11E-07,4.998371,0,QTbRB
224310,47:15.1,-5.64E-07,4.998372,0,PXGba
224311,47:15.8,-6.08E-07,4.998579,0,OUCDB
224312,47:16.6,-4.86E-07,4.998551,0,bGYMM
224313,47:17.3,-5.49E-07,4.998541,0,NRRZM
224314,47:18.0,-4.37E-07,4.998521,0,FSJDW
224315,47:18.7,-4.17E-07,4.998503,0,KSAWB
224316,47:19.5,-4.80E-07,4.998496,0,AAcFV
224317,47:20.2,-6.84E-07,4.99848,0,TPTHD
224318,47:20.9,-5.83E-07,4.998447,0,VZDVF
224319,47:21.7,-5.42E-07,4.998415,0,XAFKR
224320,47:22.4,-5.04E-07,4.998413,0,PLHTC
224321,47:23.1,-4.23E-07,4.998415,0,cRKMQ
224322,47:23.9,-2.43E-07,4.998406,0,GFULF
224323,47:24.6,-3.07E-07,4.998381,0,PcHUK
224324,47:25.3,-2.79E-07,4.9984,0,BFOYZ
224325,47:26.0,-5.26E-07,4.998472,0,TWWNQ
224326,47:26.8,-5.93E-07,4.998569,0,UVZaW
224327,47:27.5,-1.94E-07,4.998552,0,RUWLB
224328,47:28.2,-5.72E-07,4.99853,0,SPYJM
224329,47:29.0,-4.61E-07,4.99849,0,CTLHO
224330,47:29.7,-4.70E-07,4.998485,0,YJHaW
224331,47:30.4,-3.14E-07,4.998503,0,cbJYZ
224332,47:31.2,-6.30E-07,4.998474,0,Acacc
224333,47:31.9,-5.72E-07,4.99844,0,QZALc
224334,47:32.6,-4.85E-07,4.998431,0,JPKNR
224335,47:33.3,-6.89E-07,4.998431,0,bQMAK
224336,47:34.1,-6.25E-07,4.998425,0,HDVcN
224337,47:34.8,-6.27E-07,4.998397,0,ccNJB
224338,47:35.5,-5.81E-07,4.99837,0,DDBOG
224339,47:36.3,-4.87E-07,4.998526,0,ZaZbT
224340,47:37.0,-5.79E-07,4.998516,0,bRGRZ
224341,47:37.7,-4.97E-07,4.99849,0,PFcSK
224342,47:38.5,-5.30E-07,4.998497,0,SNVaZ
224343,47:39.2,-5.25E-07,4.998462,0,TAaMT
224344,47:39.9,-6.18E-07,4.998453,0,RCJMU
224345,47:40.6,-4.73E-07,4.998446,0,MQFNB
224346,47:41.4,-4.88E-07,4.998425,0,KKNFC
224347,47:42.1,-6.25E-07,4.998406,0,PUYHU
224348,47:42.8,-3.57E-07,4.998382,0,UVBYK
224349,47:43.6,-5.88E-07,4.998376,0,cbHBD
224350,47:44.3,-4.51E-07,4.998559,0,VGYPN
224351,47:45.0,-5.06E-07,4.998548,0,DIVcJ
224352,47:45.8,-3.82E-07,4.99851,0,YQbAc
224353,47:46.5,-5.58E-07,4.998503,0,BaBLF
224354,47:47.2,-6.80E-07,4.998481,0,WZNPY
224355,47:47.9,-3.83E-07,4.998461,0,OcQRI
224356,47:48.7,-2.80E-07,4.998436,0,TADaW
224357,47:49.4,-2.53E-07,4.998421,0,bYVTR
224358,47:50.1,-2.96E-07,4.99843,0,FcWCK
224359,47:50.9,-2.63E-07,4.998414,0,XSUFc
224360,47:51.6,-6.90E-07,4.998394,0,BFRXD
224361,47:52.3,-3.40E-07,4.998396,0,ILcXW
224362,47:53.1,-4.32E-07,4.998569,0,YbMCO
224363,47:53.8,-4.52E-07,4.99857,0,CFGLA
224364,47:54.5,-4.89E-07,4.998545,0,DGbDI
224365,47:55.2,-3.78E-07,4.998554,0,DaaWI
224366,47:56.0,-4.29E-07,4.998509,0,WJBDP
224367,47:56.7,-5.49E-07,4.998502,0,YXPNB
224368,47:57.4,-6.22E-07,4.998465,0,XRJaa
224369,47:58.2,-4.36E-07,4.998466,0,aTAVG
224370,47:58.9,-5.58E-07,4.998449,0,WGOFb
224371,47:59.6,-5.49E-07,4.998436,0,MVOTG
224372,48:00.4,-1.85E-07,4.998431,0,UQGDb
224373,48:01.1,-6.08E-07,4.998406,0,ZcMVP
224374,48:01.8,-3.95E-07,4.99841,0,ZKQNO
224375,48:02.5,-5.92E-07,4.998538,0,cYYbc
224376,48:03.3,-5.43E-07,4.998572,0,MMPNU
224377,48:04.0,-5.39E-07,4.998547,0,AGPRB
224378,48:04.7,-2.42E-07,4.998556,0,BLHRE
224379,48:05.5,-3.21E-07,4.998532,0,JDccR
224380,48:06.2,-3.38E-07,4.998518,0,KHBQS
224381,48:06.9,-5.15E-07,4.998497,0,UEJaD
224382,48:07.7,-6.15E-07,4.99847,0,abaFQ
224383,48:08.4,-3.88E-07,4.998451,0,GBDJK
224384,48:09.1,-4.40E-07,4.998454,0,UaHJN
224385,48:09.8,-3.05E-07,4.998443,0,GRbOb
224386,48:10.6,-4.43E-07,4.998428,0,VObSc
224387,48:11.3,-5.92E-07,4.998378,0,DbKXO
224388,48:12.0,-5.29E-07,4.998404,0,RQALL
224389,48:12.8,-5.96E-07,4.998613,0,JQVDF
224390,48:13.5,-4.91E-07,4.99859,0,PRBUF
224391,48:14.2,-3.23E-07,4.998553,0,RRFXT
224392,48:15.0,-5.65E-07,4.998541,0,AKHAS
224393,48:15.7,-5.22E-07,4.998528,0,NJQYV
224394,48:16.4,-5.34E-07,4.99853,0,AFKGH
224395,48:17.1,-4.15E-07,4.998493,0,BbKHA
224396,48:17.9,-5.12E-07,4.998506,0,NFbHY
224397,48:18.6,-2.93E-07,4.998483,0,ZVMYJ
224398,48:19.3,-2.87E-07,4.998469,0,KKMRc
224399,48:20.1,-1.94E-07,4.998427,0,AZTaR
224400,48:20.8,-4.17E-07,4.998438,0,QZcQb
224401,48:21.5,-4.05E-07,4.998414,0,AaHSB
224402,48:22.3,-3.69E-07,4.998413,0,WGHVT
224403,48:23.0,-3.49E-07,4.998408,0,BFTRQ
224404,48:23.7,-6.49E-07,4.998507,0,PTOXD
224405,48:24.4,-4.25E-07,4.998563,0,YFRGR
224406,48:25.2,-2.21E-07,4.998517,0,XWFQD
224407,48:25.9,-2.88E-07,4.9985,0,SLHKO
224408,48:26.6,-4.23E-07,4.99849,0,cHANL
224409,48:27.4,-4.33E-07,4.998456,0,LJIOD
224410,48:28.1,-6.39E-07,4.99843,0,KUEHD
224411,48:28.8,-5.56E-07,4.998425,0,TFTSY
224412,48:29.6,-4.73E-07,4.998405,0,UZAKR
224413,48:30.3,-5.50E-07,4.998422,0,UcLcW
224414,48:31.0,-4.94E-07,4.998405,0,OBcJQ
224415,48:31.7,-3.88E-07,4.998588,0,JAJRN
224416,48:32.5,-3.56E-07,4.998575,0,BUSUX
224417,48:33.2,-4.98E-07,4.998543,0,LHaUF
224418,48:33.9,-3.77E-07,4.998548,0,DYYEZ
224419,48:34.7,-4.02E-07,4.998496,0,caFJK
224420,48:35.4,-4.04E-07,4.998494,0,FMTRZ
224421,48:36.1,-4.86E-07,4.998488,0,XYYJQ
224422,48:36.9,-3.56E-07,4.998481,0,STDXM
224423,48:37.6,-4.26E-07,4.998466,0,FPNDc
224424,48:38.3,-4.79E-07,4.998451,0,BVJac
224425,48:39.0,-3.19E-07,4.998448,0,aTUTR
224426,48:39.8,-3.97E-07,4.998428,0,PLULR
224427,48:40.5,-3.90E-07,4.998425,0,YNcUI
224428,48:41.2,-4.17E-07,4.998387,0,KRaMW
224429,48:42.0,-4.00E-07,4.998522,0,MJaJc
224430,48:42.7,-5.65E-07,4.998536,0,UOBcN
224431,48:43.4,-4.32E-07,4.998493,0,FNXIW
224432,48:44.2,-4.24E-07,4.9985,0,DKPMV
224433,48:44.9,-4.35E-07,4.998491,0,GZTDB
224434,48:45.6,-3.31E-07,4.998455,0,WCODa
224435,48:46.3,-4.25E-07,4.998442,0,ORSTG
224436,48:47.1,-3.95E-07,4.998435,0,aFXGb
224437,48:47.8,-4.75E-07,4.998435,0,NDYFW
224438,48:48.5,-4.71E-07,4.99844,0,DYFPH
224439,48:49.3,-6.37E-07,4.998391,0,SLMXb
224440,48:50.0,-4.50E-07,4.99838,0,CJLJD
224441,48:50.7,-5.57E-07,4.99859,0,VHGOJ
224442,48:51.5,-4.99E-07,4.998582,0,MAIcX
224443,48:52.2,-5.61E-07,4.998555,0,UNQUP
224444,48:52.9,-5.67E-07,4.998546,0,aUFWA
224445,48:53.6,-4.39E-07,4.998522,0,GFATT
224446,48:54.4,-6.18E-07,4.998488,0,FbGBI
224447,48:55.1,-5.11E-07,4.998499,0,YaAUJ
224448,48:55.8,-3.98E-07,4.998473,0,VBWKT
224449,48:56.6,-3.95E-07,4.998438,0,UFaRc
224450,48:57.3,-5.70E-07,4.998426,0,LRTRI
224451,48:58.0,-3.27E-07,4.998428,0,VYMOF
224452,48:58.8,-5.22E-07,4.998409,0,AQQDM
224453,48:59.5,-3.89E-07,4.998389,0,VFJKB
224454,49:00.2,-2.33E-07,4.998374,0,HbVGH
224455,49:00.9,-4.73E-07,4.998366,0,QHFUK
224456,49:01.7,-5.07E-07,4.998539,0,DXJQH
224457,49:02.4,-3.70E-07,4.998538,0,AFRaF
224458,49:03.1,-4.11E-07,4.998493,0,FcRFC
224459,49:03.9,-5.88E-07,4.998455,0,DAABR
224460,49:04.6,-4.07E-07,4.998446,0,GJRDS
224461,49:05.3,-4.20E-07,4.998451,0,VYVMH
224462,49:06.1,-3.19E-07,4.998437,0,QKNDK
224463,49:06.8,-4.02E-07,4.998405,0,JPMMG
224464,49:07.5,-4.97E-07,4.998398,0,bJKAZ
224465,49:08.2,-4.42E-07,4.998398,0,NXNOD
224466,49:09.0,-2.39E-07,4.998374,0,AARMB
224467,49:09.7,-2.94E-07,4.998534,0,DMVOZ
224468,49:10.4,-2.09E-07,4.99852,0,DFKNL
224469,49:11.2,-5.46E-07,4.998519,0,MRFDL
224470,49:11.9,-4.18E-07,4.998483,0,KXUba
224471,49:12.6,-3.76E-07,4.998468,0,SNEWD
224472,49:13.4,-3.60E-07,4.998452,0,RIUMb
224473,49:14.1,-3.40E-07,4.99845,0,GGTGN
224474,49:14.8,-6.35E-07,4.99844,0,RRIPG
224475,49:15.5,-4.07E-07,4.998426,0,HONCB
224476,49:16.3,-3.68E-07,4.99842,0,HaXRR
224477,49:17.0,-3.74E-07,4.998404,0,QTYRH
224478,49:17.7,-4.26E-07,4.998388,0,MaZOS
224479,49:18.5,-2.54E-07,4.998562,0,AULPY
224480,49:19.2,-2.70E-07,4.998522,0,PIDFN
224481,49:19.9,-2.70E-07,4.998507,0,PWbQA
224482,49:20.7,-3.85E-07,4.998497,0,QDQDW
224483,49:21.4,-5.24E-07,4.998466,0,CRZOM
224484,49:22.1,-4.17E-07,4.998449,0,VTaMD
224485,49:22.8,-2.84E-07,4.998439,0,KHUJa
224486,49:23.6,-3.32E-07,4.998432,0,FYTbB
224487,49:24.3,-4.02E-07,4.998423,0,HAFNR
224488,49:25.0,-3.35E-07,4.998399,0,XOaOO
224489,49:25.8,-4.77E-07,4.998372,0,EDTMY
224490,49:26.5,-5.24E-07,4.998578,0,CaRGF
224491,49:27.2,-4.23E-07,4.99857,0,TMZAN
224492,49:28.0,-6.21E-07,4.998529,0,VFKXB
224493,49:28.7,-4.39E-07,4.998524,0,aJACN
224494,49:29.4,-4.50E-07,4.998507,0,HXPGJ
224495,49:30.1,-6.25E-07,4.998505,0,QIHbC
224496,49:30.9,-4.53E-07,4.998463,0,PVRMa
224497,49:31.6,-6.23E-07,4.998458,0,PVVSI
224498,49:32.3,-3.97E-07,4.99843,0,VXUaG
224499,49:33.1,-4.27E-07,4.998432,0,RIVQT
224500,49:33.8,-4.27E-07,4.998424,0,MRWDH
224501,49:34.5,-3.71E-07,4.998417,0,PHaFC
224502,49:35.3,-5.20E-07,4.998397,0,cSINB
224503,49:36.0,-5.49E-07,4.998384,0,WWZJG
224504,49:36.7,-4.59E-07,4.998528,0,NAOIK
224505,49:37.4,-5.16E-07,4.998519,0,VKHGL
224506,49:38.2,-4.64E-07,4.998497,0,ZIHZP
224507,49:38.9,-4.46E-07,4.998473,0,VKHMK
224508,49:39.6,-4.04E-07,4.998459,0,TJLRN
224509,49:40.4,-4.27E-07,4.998452,0,aWOaJ
224510,49:41.1,-3.88E-07,4.998428,0,ERFJN
224511,49:41.8,-4.26E-07,4.998408,0,YLVOK
224512,49:42.6,-5.12E-07,4.998376,0,FJaNW
224513,49:43.3,-4.16E-07,4.998388,0,QULJE
224514,49:44.0,-4.77E-07,4.998398,0,XNMFQ
224515,49:44.7,-4.22E-07,4.998391,0,GBccR
224516,49:45.5,-4.97E-07,4.99853,0,FVWVM
224517,49:46.2,-4.00E-07,4.998507,0,cbODc
224518,49:46.9,-5.23E-07,4.998495,0,AEVaT
224519,49:47.7,-3.73E-07,4.998483,0,IYbbN
224520,49:48.4,-2.71E-07,4.998468,0,WGcOI
224521,49:49.1,-5.40E-07,4.998434,0,JJJVL
224522,49:49.9,-4.70E-07,4.998436,0,NAOIK
224523,49:50.6,-3.76E-07,4.998409,0,ZHHJG
224524,49:51.3,-4.79E-07,4.998422,0,GaIcJ
224525,49:52.0,-3.29E-07,4.998393,0,UGNAF
224526,49:52.8,-5.15E-07,4.998377,0,DKHPQ
224527,49:53.5,-3.14E-07,4.998517,0,FDMKM
224528,49:54.2,-5.16E-07,4.998482,0,ScHVG
224529,49:55.0,-2.51E-07,4.998488,0,KaOBV
224530,49:55.7,-3.92E-07,4.998476,0,OZMYG
224531,49:56.4,-5.23E-07,4.998455,0,DFCWY
224532,49:57.2,-5.64E-07,4.998406,0,HGDXY
224533,49:57.9,-2.55E-07,4.998429,0,DPPHB
224534,49:58.6,-4.32E-07,4.998411,0,HcJRI
