Record #,Time,Ch 101 (VDC),Ch 102 (VDC),Alarm Output,Signature
403548,07:59.4,-5.04E-07,4.998535,0,PLOAV
403549,08:00.1,-5.30E-07,4.998501,0,VaNAc
403550,08:00.8,-5.02E-07,4.998494,0,bYGVD
403551,08:01.6,-7.68E-07,4.998479,0,cGQMS
403552,08:02.3,-5.13E-07,4.998473,0,KOFcA
403553,08:03.0,-5.92E-07,4.998459,0,NWVcL
403554,08:03.8,-6.01E-07,4.998453,0,GMIaB
403555,08:04.5,-8.17E-07,4.998479,0,JcPYK
403556,08:05.2,-5.14E-07,4.9986,0,cOAJJ
403557,08:05.9,-3.90E-07,4.998571,0,DaQKO
403558,08:06.7,-6.46E-07,4.998564,0,HHcNK
403559,08:07.4,-7.19E-07,4.998536,0,ZEHWR
403560,08:08.1,-5.72E-07,4.998525,0,GDABI
403561,08:08.9,-6.08E-07,4.998527,0,XMTLA
403562,08:09.6,-6.23E-07,4.998501,0,abacL
403563,08:10.3,-4.41E-07,4.998465,0,TcLML
403564,08:11.1,-5.10E-07,4.998481,0,HJGSH
403565,08:11.8,-6.46E-07,4.998472,0,JRDTY
403566,08:12.5,-5.67E-07,4.998466,0,VUVBB
403567,08:13.2,-5.91E-07,4.998429,0,DGEOK
403568,08:14.0,-6.87E-07,4.998593,0,bZNVI
403569,08:14.7,-5.32E-07,4.998608,0,bYNFZ
403570,08:15.4,-4.22E-07,4.998591,0,BWAMV
403571,08:16.2,-4.80E-07,4.998583,0,OFLRD
403572,08:16.9,-4.85E-07,4.998538,0,bFLMB
403573,08:17.6,-5.24E-07,4.998528,0,VIaMX
403574,08:18.4,-3.94E-07,4.998521,0,YAXKT
403575,08:19.1,-4.35E-07,4.998512,0,NXGbb
403576,08:19.8,-5.01E-07,4.998489,0,YMZbR
403577,08:20.5,-5.26E-07,4.998463,0,KNRNM
403578,08:21.3,-6.53E-07,4.998439,0,BKOAc
403579,08:22.0,-4.60E-07,4.998437,0,aNXca
403580,08:22.7,-5.65E-07,4.998438,0,ADZKR
403581,08:23.5,-6.75E-07,4.998447,0,XGDBX
403582,08:24.2,-3.99E-07,4.998615,0,VDPUP
403583,08:24.9,-4.54E-07,4.99863,0,NHHNE
403584,08:25.7,-5.70E-07,4.998601,0,HYYGV
403585,08:26.4,-6.77E-07,4.998589,0,LOHJQ
403586,08:27.1,-5.74E-07,4.998586,0,aVNOD
403587,08:27.8,-4.75E-07,4.998554,0,VKORV
403588,08:28.6,-4.54E-07,4.998535,0,NWKcT
403589,08:29.3,-5.78E-07,4.998513,0,bHXBB
403590,08:30.0,-6.60E-07,4.998494,0,KZNLN
403591,08:30.8,-5.01E-07,4.998456,0,LRCGE
403592,08:31.5,-4.68E-07,4.998444,0,JHEHC
403593,08:32.2,-6.36E-07,4.998442,0,cMFRS
403594,08:33.0,-5.01E-07,4.998459,0,VBYGa
403595,08:33.7,-3.77E-07,4.998429,0,DOKOT
403596,08:34.4,-6.63E-07,4.998541,0,OBHLY
403597,08:35.1,-7.02E-07,4.998561,0,JOAMN
403598,08:35.9,-6.38E-07,4.998556,0,aALDB
403599,08:36.6,-6.28E-07,4.998547,0,cRTXJ
403600,08:37.3,-4.76E-07,4.998522,0,aIFQc
403601,08:38.1,-5.74E-07,4.998492,0,HJJDQ
403602,08:38.8,-6.77E-07,4.998478,0,ZVLDK
403603,08:39.5,-5.11E-07,4.998459,0,TSbFB
403604,08:40.3,-6.26E-07,4.998473,0,DSFGN
403605,08:41.0,-6.11E-07,4.998469,0,HIaRR
403606,08:41.7,-6.53E-07,4.99843,0,YNXKH
403607,08:42.4,-4.55E-07,4.998603,0,bcaAE
403608,08:43.2,-5.18E-07,4.998615,0,CQJHT
403609,08:43.9,-6.39E-07,4.998587,0,cRaTN
403610,08:44.6,-4.75E-07,4.998576,0,AOKFX
403611,08:45.4,-4.64E-07,4.99855,0,bDFKY
403612,08:46.1,-6.46E-07,4.998553,0,KYNPE
403613,08:46.8,-5.63E-07,4.998512,0,NRcSc
403614,08:47.6,-6.66E-07,4.998504,0,BNBDH
403615,08:48.3,-5.64E-07,4.998504,0,NFRJI
403616,08:49.0,-7.27E-07,4.998477,0,TZQDC
403617,08:49.7,-4.32E-07,4.998468,0,JRbSD
403618,08:50.5,-6.39E-07,4.998463,0,HDEQB
403619,08:51.2,-4.53E-07,4.998464,0,CKXDP
403620,08:51.9,-5.61E-07,4.998441,0,KPJSa
403621,08:52.7,-6.16E-07,4.99863,0,cJbVU
403622,08:53.4,-5.18E-07,4.998633,0,SUIcc
403623,08:54.1,-5.16E-07,4.998616,0,AVLJC
403624,08:54.9,-5.41E-07,4.998606,0,UUGcC
403625,08:55.6,-6.31E-07,4.998578,0,RDZNa
403626,08:56.3,-5.72E-07,4.998569,0,NLKXH
403627,08:57.0,-6.70E-07,4.998556,0,cWFYN
403628,08:57.8,-3.93E-07,4.998566,0,KOXcc
403629,08:58.5,-4.17E-07,4.998527,0,QHaGI
403630,08:59.2,-5.02E-07,4.9985,0,bQVDV
403631,09:00.0,-6.60E-07,4.998488,0,QcTKG
403632,09:00.7,-7.48E-07,4.998474,0,AAHcV
403633,09:01.4,-5.42E-07,4.998485,0,FIJGB
403634,09:02.2,-5.60E-07,4.998453,0,aaHOH
403635,09:02.9,-6.10E-07,4.998449,0,QJFbG
403636,09:03.6,-5.79E-07,4.998415,0,DFBcJ
403637,09:04.3,-5.31E-07,4.998574,0,LcMKF
403638,09:05.1,-4.18E-07,4.998561,0,QNMBJ
403639,09:05.8,-5.92E-07,4.998532,0,OUNBG
403640,09:06.5,-4.09E-07,4.998517,0,JcYRW
403641,09:07.3,-3.35E-07,4.998492,0,VAOOX
403642,09:08.0,-5.81E-07,4.998484,0,AMKKA
403643,09:08.7,-5.91E-07,4.998476,0,NHJLV
403644,09:09.5,-5.93E-07,4.998466,0,ZZKDA
403645,09:10.2,-6.20E-07,4.998451,0,bRBDR
403646,09:10.9,-7.29E-07,4.998427,0,KFNSE
403647,09:11.6,-4.95E-07,4.99844,0,OQLFU
403648,09:12.4,-5.09E-07,4.998589,0,YFcMa
403649,09:13.1,-3.19E-07,4.998567,0,JZANE
403650,09:13.8,-5.62E-07,4.998547,0,cRQAO
403651,09:14.6,-3.84E-07,4.998538,0,JRYBB
403652,09:15.3,-5.54E-07,4.998534,0,LYLVV
403653,09:16.0,-5.16E-07,4.998497,0,KUXPF
403654,09:16.8,-6.87E-07,4.998486,0,MMFYO
403655,09:17.5,-5.48E-07,4.998468,0,bVFYc
403656,09:18.2,-5.60E-07,4.998442,0,FGTKV
403657,09:18.9,-4.80E-07,4.998456,0,OOHGD
403658,09:19.7,-5.61E-07,4.998425,0,DAcVL
403659,09:20.4,-3.35E-07,4.998443,0,NbTbW
403660,09:21.1,-4.08E-07,4.998645,0,ZSBDD
403661,09:21.9,-5.59E-07,4.998619,0,ALBHV
403662,09:22.6,-7.36E-07,4.998593,0,DJVLZ
403663,09:23.3,-6.85E-07,4.998582,0,IDDbE
403664,09:24.1,-7.36E-07,4.998559,0,caFcA
403665,09:24.8,-6.28E-07,4.99855,0,RFAPZ
403666,09:25.5,-6.07E-07,4.998515,0,XbRMI
403667,09:26.2,-5.03E-07,4.99851,0,BSbHH
403668,09:27.0,-4.70E-07,4.998498,0,VKRFS
403669,09:27.7,-5.59E-07,4.998474,0,YOVJO
403670,09:28.4,-6.94E-07,4.998456,0,cDCCC
403671,09:29.2,-4.80E-07,4.998446,0,FUUAH
403672,09:29.9,-5.55E-07,4.998451,0,RNHAH
403673,09:30.6,-5.47E-07,4.998439,0,AaXYU
403674,09:31.4,-4.67E-07,4.998427,0,QHRDO
403675,09:32.1,-4.12E-07,4.998606,0,OWYNH
403676,09:32.8,-4.72E-07,4.998597,0,LANHc
403677,09:33.5,-4.13E-07,4.998592,0,VROJK
403678,09:34.3,-5.26E-07,4.998556,0,TCROG
403679,09:35.0,-7.49E-07,4.99855,0,QSVSM
403680,09:35.7,-5.34E-07,4.99852,0,AFZcD
403681,09:36.5,-6.44E-07,4.998499,0,aZNJH
403682,09:37.2,-6.06E-07,4.998484,0,VXPcL
403683,09:37.9,-6.00E-07,4.998472,0,BOHZM
403684,09:38.7,-4.41E-07,4.99845,0,DXCHW
403685,09:39.4,-4.85E-07,4.998438,0,PcaVb
403686,09:40.1,-4.84E-07,4.998439,0,OAGZR
403687,09:40.8,-6.01E-07,4.998438,0,YONAD
403688,09:41.6,-5.78E-07,4.998587,0,BDHLC
403689,09:42.3,-6.22E-07,4.998557,0,SOVHD
403690,09:43.0,-4.96E-07,4.998546,0,ORcGF
403691,09:43.8,-7.56E-07,4.998541,0,TARbH
403692,09:44.5,-6.90E-07,4.998519,0,TQAVc
403693,09:45.2,-3.94E-07,4.998501,0,UDOGL
403694,09:46.0,-3.21E-07,4.998482,0,UYNVO
403695,09:46.7,-5.01E-07,4.998465,0,IAIAJ
403696,09:47.4,-6.17E-07,4.998482,0,ZJHOL
403697,09:48.1,-5.70E-07,4.99847,0,ODNVc
403698,09:48.9,-4.27E-07,4.998451,0,aORCI
403699,09:49.6,-6.02E-07,4.998426,0,WZCVM
403700,09:50.3,-4.25E-07,4.998621,0,DMaER
403701,09:51.1,-4.03E-07,4.998599,0,EDEKU
403702,09:51.8,-5.21E-07,4.998589,0,MHDHW
403703,09:52.5,-5.35E-07,4.998566,0,FYAIa
403704,09:53.3,-5.10E-07,4.998549,0,VNJcE
403705,09:54.0,-4.74E-07,4.998542,0,bVFKV
403706,09:54.7,-5.37E-07,4.998511,0,BDaCM
403707,09:55.4,-5.35E-07,4.998523,0,HOOUR
403708,09:56.2,-5.72E-07,4.998509,0,DRNcb
403709,09:56.9,-3.97E-07,4.998492,0,KCMOG
403710,09:57.6,-3.47E-07,4.998476,0,RZWHU
403711,09:58.4,-4.64E-07,4.998456,0,HcJWP
403712,09:59.1,-5.38E-07,4.998489,0,UVPJN
403713,09:59.8,-5.26E-07,4.99859,0,cVMbH
403714,10:00.6,-3.20E-07,4.998601,0,KPDCa
403715,10:01.3,-5.49E-07,4.998568,0,NaFGU
403716,10:02.0,-5.67E-07,4.998558,0,JcTRL
403717,10:02.7,-5.18E-07,4.998545,0,VGSRK
403718,10:03.5,-8.04E-07,4.99852,0,cITDU
403719,10:04.2,-5.87E-07,4.998493,0,FGIYB
403720,10:04.9,-5.88E-07,4.998477,0,cXNAR
403721,10:05.7,-4.99E-07,4.998449,0,JTJGL
403722,10:06.4,-4.05E-07,4.998429,0,GZDAF
403723,10:07.1,-5.85E-07,4.998425,0,GcGKO
403724,10:07.9,-4.35E-07,4.998501,0,DNEDN
403725,10:08.6,-5.40E-07,4.998578,0,aDbNK
403726,10:09.3,-4.09E-07,4.998549,0,ELTMT
403727,10:10.0,-5.20E-07,4.998548,0,UAOMJ
403728,10:10.8,-5.00E-07,4.998507,0,ccMVQ
403729,10:11.5,-5.53E-07,4.998518,0,DGYFa
403730,10:12.2,-3.31E-07,4.998512,0,OAaBD
403731,10:13.0,-2.96E-07,4.998497,0,DKNOJ
403732,10:13.7,-5.37E-07,4.998481,0,FDMPc
403733,10:14.4,-3.74E-07,4.998463,0,BYJVZ
403734,10:15.2,-6.22E-07,4.998446,0,RHOJR
403735,10:15.9,-6.44E-07,4.998439,0,cBDUN
403736,10:16.6,-6.09E-07,4.998632,0,MOACZ
403737,10:17.3,-4.28E-07,4.9986,0,XRRFP
403738,10:18.1,-5.26E-07,4.998588,0,WXDUN
403739,10:18.8,-6.67E-07,4.99857,0,OGWcJ
403740,10:19.5,-5.37E-07,4.998556,0,DHIKO
403741,10:20.3,-3.94E-07,4.998534,0,KRJZK
403742,10:21.0,-5.01E-07,4.998527,0,NScUI
403743,10:21.7,-4.16E-07,4.998507,0,EPMLC
403744,10:22.5,-5.19E-07,4.998484,0,AZWXF
403745,10:23.2,-5.92E-07,4.998474,0,IIBDF
403746,10:23.9,-3.89E-07,4.998482,0,aGKGW
403747,10:24.6,-5.06E-07,4.998439,0,XABWK
403748,10:25.4,-5.93E-07,4.998437,0,UJNLQ
403749,10:26.1,-5.37E-07,4.998419,0,BDBWH
403750,10:26.8,-5.31E-07,4.99857,0,KUJRc
403751,10:27.6,-6.33E-07,4.998572,0,OAOTW
403752,10:28.3,-3.34E-07,4.998528,0,BYaJc
403753,10:29.0,-4.73E-07,4.998508,0,DJcbY
403754,10:29.8,-4.79E-07,4.998479,0,VNXKY
403755,10:30.5,-5.67E-07,4.998474,0,NHYSU
403756,10:31.2,-7.20E-07,4.998459,0,UcDPH
403757,10:31.9,-4.70E-07,4.998435,0,LUGBG
403758,10:32.7,-6.16E-07,4.998423,0,LXMcI
403759,10:33.4,-4.88E-07,4.998434,0,WDWDM
403760,10:34.1,-6.25E-07,4.998414,0,aDAEb
403761,10:34.9,-7.02E-07,4.998587,0,PREcY
403762,10:35.6,-4.69E-07,4.998545,0,QYKCX
403763,10:36.3,-3.92E-07,4.998533,0,NKAVa
403764,10:37.1,-7.06E-07,4.998547,0,BQbcI
403765,10:37.8,-4.03E-07,4.998519,0,NROOA
403766,10:38.5,-2.55E-07,4.998469,0,DISYF
403767,10:39.2,-3.11E-07,4.998449,0,aGJDJ
403768,10:40.0,-2.42E-07,4.998444,0,GKGGN
403769,10:40.7,-4.22E-07,4.998428,0,QKOJc
403770,10:41.4,-4.25E-07,4.998422,0,MAOOM
403771,10:42.2,-5.20E-07,4.998416,0,OUECG
403772,10:42.9,-3.46E-07,4.998566,0,YXTbY
403773,10:43.6,-3.22E-07,4.998517,0,TFFJR
403774,10:44.4,-7.16E-07,4.998532,0,QcbMB
403775,10:45.1,-2.32E-07,4.998528,0,XcFbD
403776,10:45.8,-5.95E-07,4.998487,0,DBBHN
403777,10:46.5,-6.25E-07,4.998467,0,RJSKc
403778,10:47.3,-3.94E-07,4.998466,0,bLQAD
403779,10:48.0,-6.78E-07,4.99845,0,DRYbF
403780,10:48.7,-4.27E-07,4.998443,0,JDTDM
403781,10:49.5,-5.79E-07,4.998426,0,OaMXa
403782,10:50.2,-6.16E-07,4.998407,0,bPTKD
403783,10:50.9,-4.80E-07,4.998602,0,bEJRV
403784,10:51.7,-4.97E-07,4.998605,0,HcVUZ
403785,10:52.4,-5.01E-07,4.998583,0,BORKR
403786,10:53.1,-4.37E-07,4.998569,0,PRJHJ
403787,10:53.8,-4.04E-07,4.998565,0,WTXKZ
403788,10:54.6,-4.80E-07,4.99854,0,bbXRO
403789,10:55.3,-5.45E-07,4.998541,0,SCObF
403790,10:56.0,-4.36E-07,4.998511,0,WOSAZ
403791,10:56.8,-3.66E-07,4.998498,0,DNYPO
403792,10:57.5,-6.46E-07,4.998488,0,VDONS
403793,10:58.2,-3.39E-07,4.998468,0,MHSNL
403794,10:59.0,-5.71E-07,4.998447,0,HGQYG
403795,10:59.7,-3.39E-07,4.998463,0,NHFFO
403796,11:00.4,-3.60E-07,4.99857,0,FLcZD
403797,11:01.1,-3.35E-07,4.998567,0,RARXD
403798,11:01.9,-4.37E-07,4.998556,0,QBUOH
403799,11:02.6,-3.97E-07,4.998545,0,McaNF
403800,11:03.3,-6.05E-07,4.998508,0,IcBKF
403801,11:04.1,-3.74E-07,4.998499,0,IBbcb
403802,11:04.8,-5.14E-07,4.998483,0,JKHFH
403803,11:05.5,-4.28E-07,4.998482,0,AAFDW
403804,11:06.3,-6.31E-07,4.998455,0,ENaaB
403805,11:07.0,-6.06E-07,4.998433,0,KGKcZ
403806,11:07.7,-4.94E-07,4.998439,0,cQBJa
403807,11:08.4,-5.10E-07,4.99858,0,BTbJB
403808,11:09.2,-5.20E-07,4.998584,0,LVEcb
403809,11:09.9,-3.70E-07,4.99855,0,RPDZJ
403810,11:10.6,-3.43E-07,4.998528,0,DIQMD
403811,11:11.4,-4.59E-07,4.998503,0,HDKXO
403812,11:12.1,-3.95E-07,4.998491,0,WLNOZ
403813,11:12.8,-2.59E-07,4.998484,0,NOOFH
403814,11:13.6,-5.39E-07,4.998464,0,OBQDB
403815,11:14.3,-3.44E-07,4.998449,0,bFXBb
403816,11:15.0,-4.44E-07,4.998432,0,RUUCc
403817,11:15.7,-2.56E-07,4.998414,0,aNaDa
403818,11:16.5,-5.64E-07,4.998404,0,RHFcc
403819,11:17.2,-4.70E-07,4.998594,0,LOaUG
403820,11:17.9,-4.57E-07,4.99858,0,OVCBA
403821,11:18.7,-4.77E-07,4.998549,0,DJXFK
403822,11:19.4,-5.09E-07,4.998558,0,BcKWD
403823,11:20.1,-3.66E-07,4.998523,0,GGLAF
403824,11:20.9,-5.67E-07,4.998503,0,DHUaQ
403825,11:21.6,-3.98E-07,4.998488,0,VUFFV
403826,11:22.3,-2.80E-07,4.998466,0,HNAHb
403827,11:23.0,-5.01E-07,4.998445,0,RHBVB
403828,11:23.8,-6.55E-07,4.998437,0,PSHSQ
403829,11:24.5,-3.17E-07,4.998441,0,VROWQ
403830,11:25.2,-4.49E-07,4.998433,0,GSRNV
403831,11:26.0,-5.77E-07,4.998405,0,UBYAF
403832,11:26.7,-4.24E-07,4.998552,0,aXAWb
403833,11:27.4,-6.04E-07,4.998535,0,BRJFa
403834,11:28.2,-6.05E-07,4.998527,0,OGEUS
403835,11:28.9,-5.72E-07,4.998514,0,VWDOb
403836,11:29.6,-6.23E-07,4.998493,0,UbFBY
403837,11:30.3,-4.98E-07,4.998487,0,ccWYE
403838,11:31.1,-4.81E-07,4.998462,0,FBKGK
403839,11:31.8,-5.48E-07,4.998447,0,PGDEX
403840,11:32.5,-5.50E-07,4.998425,0,BKUOT
403841,11:33.3,-5.25E-07,4.998416,0,TEIQE
403842,11:34.0,-4.82E-07,4.998402,0,NBTXF
403843,11:34.7,-3.91E-07,4.998602,0,DBFWc
403844,11:35.5,-5.55E-07,4.99858,0,KXNLD
403845,11:36.2,-5.92E-07,4.998578,0,JKAVP
403846,11:36.9,-6.61E-07,4.998553,0,NAcTK
403847,11:37.6,-5.59E-07,4.998535,0,XHDDX
403848,11:38.4,-5.19E-07,4.998523,0,KMDUc
403849,11:39.1,-4.80E-07,4.998502,0,ESbND
403850,11:39.8,-3.29E-07,4.998501,0,FQWFP
403851,11:40.6,-5.71E-07,4.99848,0,LTLGc
403852,11:41.3,-4.55E-07,4.998489,0,VFVHM
403853,11:42.0,-4.45E-07,4.998461,0,DIFDN
403854,11:42.8,-6.30E-07,4.998438,0,YOXBF
403855,11:43.5,-5.88E-07,4.998431,0,RYWEI
403856,11:44.2,-5.96E-07,4.998569,0,SSONE
403857,11:44.9,-5.25E-07,4.998551,0,FUGLM
403858,11:45.7,-4.80E-07,4.998572,0,DHKOA
403859,11:46.4,-5.19E-07,4.998538,0,KDWFQ
403860,11:47.1,-6.36E-07,4.998504,0,JCYFB
403861,11:47.9,-4.93E-07,4.998484,0,DNBcR
403862,11:48.6,-4.58E-07,4.998477,0,PKMAI
403863,11:49.3,-6.08E-07,4.998456,0,DLVCF
403864,11:50.1,-3.35E-07,4.998433,0,RKBcG
403865,11:50.8,-4.92E-07,4.998425,0,BMIWW
403866,11:51.5,-4.16E-07,4.998419,0,PWOMA
403867,11:52.2,-5.39E-07,4.998571,0,FOOFc
403868,11:53.0,-5.01E-07,4.998566,0,DNJNV
403869,11:53.7,-4.43E-07,4.998535,0,OFYbI
403870,11:54.4,-5.81E-07,4.998514,0,SSFYF
403871,11:55.2,-5.97E-07,4.998497,0,cNPKO
403872,11:55.9,-4.41E-07,4.99848,0,DaNBL
403873,11:56.6,-4.46E-07,4.998454,0,WJDZO
403874,11:57.4,-3.68E-07,4.998429,0,KUMGN
403875,11:58.1,-3.97E-07,4.998426,0,TDFGX
403876,11:58.8,-6.65E-07,4.998442,0,ADPbW
403877,11:59.5,-5.30E-07,4.998443,0,OaJCL
403878,12:00.3,-6.66E-07,4.998581,0,VJHRB
403879,12:01.0,-3.35E-07,4.99857,0,QFZbK
403880,12:01.7,-5.36E-07,4.998541,0,bXXLb
403881,12:02.5,-7.04E-07,4.998536,0,KDJDX
403882,12:03.2,-3.73E-07,4.998506,0,NCBRD
403883,12:03.9,-5.34E-07,4.998509,0,FOEKJ
403884,12:04.7,-6.06E-07,4.998466,0,LXVXU
403885,12:05.4,-5.66E-07,4.998458,0,XXHPC
403886,12:06.1,-5.26E-07,4.998448,0,aJGRS
403887,12:06.8,-4.79E-07,4.998451,0,NLCbY
403888,12:07.6,-6.23E-07,4.998423,0,WKPYR
403889,12:08.3,-5.60E-07,4.998442,0,JROZA
403890,12:09.0,-5.50E-07,4.998592,0,QVHUA
403891,12:09.8,-4.57E-07,4.998578,0,WTMOH
403892,12:10.5,-4.56E-07,4.998582,0,PaYCO
403893,12:11.2,-3.92E-07,4.998548,0,cDHKc
403894,12:12.0,-5.39E-07,4.998515,0,LcLDP
403895,12:12.7,-5.15E-07,4.998509,0,PPJUR
403896,12:13.4,-4.61E-07,4.998485,0,OTYDJ
403897,12:14.1,-5.26E-07,4.998487,0,DHPJK
403898,12:14.9,-3.85E-07,4.998457,0,RJJaL
403899,12:15.6,-4.92E-07,4.998439,0,DcLIX
403900,12:16.3,-3.33E-07,4.998445,0,cHAbK
403901,12:17.1,-5.05E-07,4.998446,0,YPQNE
403902,12:17.8,-4.05E-07,4.998434,0,OZODc
403903,12:18.5,-4.19E-07,4.998552,0,LDGFK
403904,12:19.3,-4.18E-07,4.998535,0,UVNcO
403905,12:20.0,-5.06E-07,4.998529,0,VRMDH
403906,12:20.7,-4.69E-07,4.99852,0,ZGTER
403907,12:21.4,-2.93E-07,4.998499,0,RXNaS
403908,12:22.2,-6.21E-07,4.998479,0,bQKRH
403909,12:22.9,-5.85E-07,4.998465,0,CZLIG
403910,12:23.6,-6.02E-07,4.99844,0,OcVAb
403911,12:24.4,-5.48E-07,4.998431,0,bcScc
403912,12:25.1,-3.11E-07,4.998429,0,bRIKQ
403913,12:25.8,-6.06E-07,4.9984,0,HZOUR
403914,12:26.6,-7.09E-07,4.99862,0,ANNKG
403915,12:27.3,-5.83E-07,4.998622,0,aYJED
403916,12:28.0,-3.36E-07,4.998589,0,baPBC
403917,12:28.7,-4.09E-07,4.99858,0,YKVWa
403918,12:29.5,-3.89E-07,4.998553,0,WRMZR
403919,12:30.2,-4.99E-07,4.998533,0,AVDIL
403920,12:30.9,-5.22E-07,4.998529,0,cVbaW
403921,12:31.7,-5.21E-07,4.998515,0,VKJLb
403922,12:32.4,-5.91E-07,4.998512,0,QEEUa
403923,12:33.1,-4.97E-07,4.998471,0,cEAQP
403924,12:33.9,-5.68E-07,4.998467,0,aZAcD
403925,12:34.6,-5.42E-07,4.998474,0,GKNcA
403926,12:35.3,-4.31E-07,4.998461,0,EOHKO
403927,12:36.0,-3.71E-07,4.998433,0,AAYIN
403928,12:36.8,-4.42E-07,4.998427,0,VPLDR
403929,12:37.5,-4.72E-07,4.99855,0,aOBcB
403930,12:38.2,-5.59E-07,4.998572,0,GKSKL
403931,12:39.0,-6.32E-07,4.998551,0,cJcaG
403932,12:39.7,-5.82E-07,4.998554,0,AQVHH
403933,12:40.4,-6.40E-07,4.998505,0,ZWBKW
403934,12:41.2,-5.29E-07,4.998498,0,VMRNT
403935,12:41.9,-3.09E-07,4.998483,0,YAAKR
403936,12:42.6,-4.36E-07,4.998493,0,RBCPU
403937,12:43.3,-2.91E-07,4.998446,0,RRVNZ
403938,12:44.1,-5.46E-07,4.998418,0,YKLMW
403939,12:44.8,-7.26E-07,4.99843,0,YWaJL
403940,12:45.5,-5.96E-07,4.998596,0,QYADW
403941,12:46.3,-4.17E-07,4.998558,0,aUFOb
403942,12:47.0,-6.34E-07,4.998555,0,XSVBU
403943,12:47.7,-5.03E-07,4.998541,0,QNLGA
403944,12:48.5,-3.71E-07,4.99851,0,BKDVG
403945,12:49.2,-6.17E-07,4.9985,0,RcQQZ
403946,12:49.9,-4.25E-07,4.998482,0,FSbDM
403947,12:50.6,-5.07E-07,4.998473,0,WaBWH
403948,12:51.4,-4.13E-07,4.99846,0,PMLSK
403949,12:52.1,-5.12E-07,4.998449,0,YKaMR
403950,12:52.8,-5.55E-07,4.998467,0,QMCMX
403951,12:53.6,-5.27E-07,4.998437,0,OFGNH
403952,12:54.3,-4.43E-07,4.998622,0,PBPFT
403953,12:55.0,-6.23E-07,4.998608,0,IbTBJ
403954,12:55.8,-5.31E-07,4.998589,0,QAIBL
403955,12:56.5,-5.11E-07,4.998593,0,VHFHN
403956,12:57.2,-4.43E-07,4.998587,0,RLXAc
403957,12:57.9,-7.17E-07,4.998562,0,aGacR
403958,12:58.7,-4.12E-07,4.998538,0,HFPVL
403959,12:59.4,-4.67E-07,4.998518,0,DKPOR
403960,13:00.1,-3.77E-07,4.99852,0,JWYUL
403961,13:00.9,-7.23E-07,4.998478,0,ROJBR
403962,13:01.6,-6.25E-07,4.998454,0,AcVRJ
403963,13:02.3,-5.80E-07,4.998441,0,HOKPV
403964,13:03.1,-7.23E-07,4.99843,0,WBNAK
403965,13:03.8,-4.71E-07,4.998582,0,GPNMM
403966,13:04.5,-5.40E-07,4.998564,0,YXPAS
403967,13:05.2,-6.06E-07,4.998533,0,YcbRB
403968,13:06.0,-4.60E-07,4.998535,0,TTHDU
403969,13:06.7,-3.60E-07,4.998519,0,MHITK
403970,13:07.4,-5.03E-07,4.998499,0,JRBRH
403971,13:08.2,-4.68E-07,4.998475,0,ZOVFA
403972,13:08.9,-3.48E-07,4.998466,0,AaQPK
403973,13:09.6,-3.95E-07,4.998456,0,JDPKN
403974,13:10.4,-4.79E-07,4.998444,0,GRGXH
403975,13:11.1,-4.74E-07,4.998447,0,RYaTK
403976,13:11.8,-5.34E-07,4.998587,0,FVBaI
403977,13:12.5,-5.83E-07,4.99856,0,VcaJF
403978,13:13.3,-4.66E-07,4.998563,0,RCETU
403979,13:14.0,-5.63E-07,4.998529,0,DAaHS
403980,13:14.7,-5.96E-07,4.998516,0,NURKb
403981,13:15.5,-3.75E-07,4.998495,0,BIHPN
403982,13:16.2,-7.06E-07,4.998469,0,JDVNU
403983,13:16.9,-3.04E-07,4.998458,0,IILMD
403984,13:17.7,-5.59E-07,4.998461,0,TBTGO
403985,13:18.4,-5.87E-07,4.998451,0,AcJVO
403986,13:19.1,-4.55E-07,4.99844,0,RMbFG
403987,13:19.8,-4.50E-07,4.998589,0,OBMMU
403988,13:20.6,-5.23E-07,4.998579,0,MCOCX
403989,13:21.3,-6.36E-07,4.998554,0,ZVZDP
403990,13:22.0,-6.47E-07,4.998525,0,LWOHU
403991,13:22.8,-6.69E-07,4.998519,0,UGKOY
403992,13:23.5,-5.64E-07,4.998492,0,WHCNP
403993,13:24.2,-5.93E-07,4.998484,0,aHTZO
403994,13:25.0,-6.41E-07,4.998476,0,PSZLI
403995,13:25.7,-6.40E-07,4.998456,0,OMTLF
403996,13:26.4,-5.42E-07,4.998452,0,cDaXF
403997,13:27.1,-6.14E-07,4.998452,0,QBNaT
403998,13:27.9,-4.47E-07,4.998622,0,LADIQ
403999,13:28.6,-6.70E-07,4.998593,0,cUGKH
404000,13:29.3,-3.84E-07,4.99859,0,aYBHA
404001,13:30.1,-6.49E-07,4.99857,0,GJGYR
404002,13:30.8,-4.11E-07,4.998547,0,MYGTY
404003,13:31.5,-4.69E-07,4.998527,0,BAENQ
404004,13:32.3,-5.11E-07,4.99853,0,CaVRA
404005,13:33.0,-4.21E-07,4.998491,0,OHKYI
404006,13:33.7,-2.37E-07,4.998479,0,RRRMO
404007,13:34.4,-5.82E-07,4.998443,0,ZcIOS
404008,13:35.2,-5.60E-07,4.998438,0,NDOQV
404009,13:35.9,-4.68E-07,4.998445,0,cXYQG
404010,13:36.6,-4.27E-07,4.998425,0,GJFHD
404011,13:37.4,-6.66E-07,4.998628,0,YaNVT
404012,13:38.1,-6.88E-07,4.998613,0,GZRCT
