Record #,Time,Ch 101 (VDC),Ch 102 (VDC),Alarm Output,Signature
339397,07:29.0,-5.92E-07,4.998503,0,IIMGI
339398,07:29.7,-5.42E-07,4.998509,0,ERDUI
339399,07:30.4,-3.39E-07,4.99848,0,JaXSZ
339400,07:31.2,-6.07E-07,4.99846,0,XVKKU
339401,07:31.9,-6.92E-07,4.998434,0,VIKLG
339402,07:32.6,-5.38E-07,4.99842,0,OZLAJ
339403,07:33.4,-2.22E-07,4.998423,0,bDKOR
339404,07:34.1,-6.29E-07,4.998422,0,NDJHA
339405,07:34.8,-4.89E-07,4.998619,0,SGDcV
339406,07:35.6,-6.18E-07,4.998594,0,KFMMA
339407,07:36.3,-5.29E-07,4.99859,0,YYTAR
339408,07:37.0,-5.90E-07,4.998593,0,RbAFJ
339409,07:37.7,-5.48E-07,4.998559,0,YDFba
339410,07:38.5,-5.65E-07,4.998541,0,VXBDU
339411,07:39.2,-5.01E-07,4.998527,0,DTKcK
339412,07:39.9,-5.18E-07,4.998521,0,cZGFU
339413,07:40.7,-5.92E-07,4.998496,0,bVJQK
339414,07:41.4,-4.51E-07,4.998474,0,JFKMR
339415,07:42.1,-4.50E-07,4.998436,0,FTDLO
339416,07:42.9,-6.47E-07,4.99845,0,CDVUF
339417,07:43.6,-5.29E-07,4.998425,0,KbGXN
339418,07:44.3,-5.30E-07,4.998437,0,ACAGG
339419,07:45.0,-7.04E-07,4.998432,0,IIXLO
339420,07:45.8,-4.24E-07,4.998567,0,GNIOa
339421,07:46.5,-6.32E-07,4.998563,0,JKLVN
339422,07:47.2,-4.86E-07,4.998536,0,NADNa
339423,07:48.0,-4.27E-07,4.99853,0,RHKAW
339424,07:48.7,-3.93E-07,4.998502,0,HaALJ
339425,07:49.4,-5.48E-07,4.998469,0,KUCBA
339426,07:50.2,-3.56E-07,4.998429,0,WOcVL
339427,07:50.9,-5.53E-07,4.998462,0,aXcUN
339428,07:51.6,-7.01E-07,4.998445,0,WHTJZ
339429,07:52.3,-6.55E-07,4.998438,0,ZWRNF
339430,07:53.1,-5.49E-07,4.998425,0,VOAYR
339431,07:53.8,-6.13E-07,4.99861,0,MAcOR
339432,07:54.5,-4.76E-07,4.998597,0,KWAYF
339433,07:55.3,-4.03E-07,4.998598,0,DNRDD
339434,07:56.0,-5.59E-07,4.998581,0,IVQKc
339435,07:56.7,-3.76E-07,4.998557,0,IWFCL
339436,07:57.5,-3.66E-07,4.998521,0,HWYLG
339437,07:58.2,-5.21E-07,4.998536,0,FcHOQ
339438,07:58.9,-5.68E-07,4.998513,0,SBcXC
339439,07:59.6,-5.73E-07,4.998475,0,KcYVZ
339440,08:00.4,-5.41E-07,4.998464,0,KADKa
339441,08:01.1,-5.74E-07,4.998474,0,RLGLX
339442,08:01.8,-5.09E-07,4.998449,0,QcacG
339443,08:02.6,-5.91E-07,4.998436,0,APaUH
339444,08:03.3,-7.09E-07,4.998423,0,GRYRB
339445,08:04.0,-4.92E-07,4.998607,0,KFHBD
339446,08:04.8,-3.20E-07,4.998607,0,ZNDGQ
339447,08:05.5,-3.63E-07,4.99861,0,JPMNK
339448,08:06.2,-4.54E-07,4.998556,0,aVbDN
339449,08:06.9,-6.46E-07,4.998538,0,IQVQQ
339450,08:07.7,-5.74E-07,4.998529,0,GGZAG
339451,08:08.4,-6.74E-07,4.998515,0,DOSRU
339452,08:09.1,-5.99E-07,4.998508,0,DNJHA
339453,08:09.9,-3.74E-07,4.998516,0,DQXFI
339454,08:10.6,-4.14E-07,4.998465,0,bQVYU
339455,08:11.3,-6.22E-07,4.998455,0,XCKMA
339456,08:12.1,-6.16E-07,4.998444,0,SXURR
339457,08:12.8,-4.91E-07,4.998443,0,JacGA
339458,08:13.5,-7.14E-07,4.998432,0,QQQUQ
339459,08:14.2,-6.58E-07,4.998565,0,McDTD
339460,08:15.0,-5.86E-07,4.998575,0,KHNTA
339461,08:15.7,-5.85E-07,4.998564,0,NUYNH
339462,08:16.4,-4.14E-07,4.998539,0,MKaKR
339463,08:17.2,-7.91E-07,4.998516,0,AaVHb
339464,08:17.9,-2.58E-07,4.998512,0,VMMDa
339465,08:18.6,-5.45E-07,4.998491,0,aFaVP
339466,08:19.4,-4.09E-07,4.998484,0,DcPJA
339467,08:20.1,-5.23E-07,4.998467,0,FGEHc
339468,08:20.8,-4.41E-07,4.998453,0,DSRLG
339469,08:21.5,-3.92E-07,4.998436,0,DOUOL
339470,08:22.3,-3.45E-07,4.998432,0,KCVMD
339471,08:23.0,-6.46E-07,4.998569,0,cbYRM
339472,08:23.7,-5.15E-07,4.998563,0,TQFJV
339473,08:24.5,-5.09E-07,4.998551,0,WcMJS
339474,08:25.2,-6.03E-07,4.998518,0,XVIaW
339475,08:25.9,-6.59E-07,4.998507,0,JNZaM
339476,08:26.7,-5.43E-07,4.998492,0,QBHOR
339477,08:27.4,-3.94E-07,4.998479,0,QPVOE
339478,08:28.1,-4.89E-07,4.998468,0,NHJMQ
339479,08:28.8,-5.24E-07,4.998459,0,OLRDV
339480,08:29.6,-5.70E-07,4.99843,0,bXbcL
339481,08:30.3,-3.91E-07,4.998565,0,TEQZP
339482,08:31.0,-6.30E-07,4.998581,0,GYWWR
339483,08:31.8,-7.44E-07,4.998553,0,KKPXO
339484,08:32.5,-5.68E-07,4.998535,0,DKRSX
339485,08:33.2,-6.31E-07,4.998512,0,GRbMK
339486,08:34.0,-7.12E-07,4.998524,0,RCDHO
339487,08:34.7,-5.91E-07,4.998485,0,PNZDW
339488,08:35.4,-5.74E-07,4.998476,0,OLYNb
339489,08:36.1,-6.26E-07,4.998464,0,NJYJD
339490,08:36.9,-5.15E-07,4.998451,0,bbPab
339491,08:37.6,-4.75E-07,4.998446,0,LHIVa
339492,08:38.3,-5.99E-07,4.998431,0,LYHPX
339493,08:39.1,-6.27E-07,4.998582,0,TLXRD
339494,08:39.8,-4.77E-07,4.998549,0,IUBQS
339495,08:40.5,-4.86E-07,4.998546,0,ZaRDM
339496,08:41.3,-5.80E-07,4.998534,0,FDMDb
339497,08:42.0,-5.08E-07,4.99851,0,RJBVX
339498,08:42.7,-6.06E-07,4.998484,0,YKbVM
339499,08:43.4,-6.26E-07,4.998474,0,cVCMU
339500,08:44.2,-5.62E-07,4.998453,0,UOKHX
339501,08:44.9,-6.31E-07,4.998474,0,aHKJV
339502,08:45.6,-5.75E-07,4.998461,0,cAGGY
339503,08:46.4,-7.81E-07,4.998432,0,HMQGF
339504,08:47.1,-6.16E-07,4.998554,0,BEUIA
339505,08:47.8,-5.96E-07,4.998569,0,ZRUVD
339506,08:48.6,-4.69E-07,4.99856,0,DAKQK
339507,08:49.3,-4.32E-07,4.998533,0,VbNTA
339508,08:50.0,-3.88E-07,4.998505,0,FAOIT
339509,08:50.7,-5.65E-07,4.998486,0,LXOGY
339510,08:51.5,-6.08E-07,4.998481,0,CDbaM
339511,08:52.2,-3.71E-07,4.998476,0,VaAHX
339512,08:52.9,-5.69E-07,4.998435,0,VYAVI
339513,08:53.7,-4.94E-07,4.998437,0,MQFHS
339514,08:54.4,-5.94E-07,4.998428,0,KHMVc
339515,08:55.1,-8.01E-07,4.99843,0,HBQRV
339516,08:55.9,-4.34E-07,4.998583,0,TOHbF
339517,08:56.6,-3.74E-07,4.998554,0,OZaWM
339518,08:57.3,-6.75E-07,4.998522,0,URJNY
339519,08:58.0,-6.03E-07,4.9985,0,XbRWW
339520,08:58.8,-3.54E-07,4.998495,0,PLaXa
339521,08:59.5,-4.54E-07,4.998494,0,EHYNO
339522,09:00.2,-5.65E-07,4.998468,0,PDTOV
339523,09:01.0,-5.50E-07,4.998455,0,ZDQDR
339524,09:01.7,-4.56E-07,4.998424,0,JVOOa
339525,09:02.4,-4.41E-07,4.998429,0,NAKLZ
339526,09:03.2,-4.39E-07,4.998461,0,cDWHL
339527,09:03.9,-6.38E-07,4.998568,0,PLJNH
339528,09:04.6,-4.81E-07,4.998551,0,ORGcF
339529,09:05.3,-7.71E-07,4.998549,0,VcHcH
339530,09:06.1,-6.37E-07,4.998542,0,RDKTL
339531,09:06.8,-6.16E-07,4.998504,0,DcNIM
339532,09:07.5,-6.19E-07,4.998489,0,GDUQO
339533,09:08.3,-4.85E-07,4.998468,0,SXYVD
339534,09:09.0,-7.55E-07,4.998462,0,VWbaH
339535,09:09.7,-7.01E-07,4.998437,0,MROQU
339536,09:10.5,-5.70E-07,4.998412,0,UDIaU
339537,09:11.2,-7.52E-07,4.998419,0,LbMJG
339538,09:11.9,-6.90E-07,4.998574,0,HAXbT
339539,09:12.6,-5.59E-07,4.99857,0,MZcWa
339540,09:13.4,-5.00E-07,4.99855,0,LSDUI
339541,09:14.1,-4.43E-07,4.998535,0,CHIHD
339542,09:14.8,-5.25E-07,4.998495,0,AYGUK
339543,09:15.6,-6.11E-07,4.998501,0,QAKDa
339544,09:16.3,-4.54E-07,4.99849,0,YcSQI
339545,09:17.0,-5.59E-07,4.998473,0,RBRaD
339546,09:17.8,-7.10E-07,4.998453,0,FFcSQ
339547,09:18.5,-6.89E-07,4.998431,0,YWaNL
339548,09:19.2,-5.72E-07,4.998419,0,ZKaJK
339549,09:19.9,-7.23E-07,4.998581,0,HHILV
339550,09:20.7,-6.28E-07,4.99857,0,KcBbQ
339551,09:21.4,-6.75E-07,4.998569,0,SNVWO
339552,09:22.1,-5.78E-07,4.998514,0,FIMMM
339553,09:22.9,-6.92E-07,4.998517,0,IBFFV
339554,09:23.6,-5.01E-07,4.998493,0,VLTGH
339555,09:24.3,-4.98E-07,4.998477,0,LJKUM
339556,09:25.1,-5.09E-07,4.99845,0,NBGFT
339557,09:25.8,-6.40E-07,4.998439,0,MTOKI
339558,09:26.5,-4.76E-07,4.998444,0,LTRHG
339559,09:27.2,-6.16E-07,4.99843,0,USVJR
339560,09:28.0,-4.53E-07,4.998399,0,LaDFG
339561,09:28.7,-5.25E-07,4.998556,0,ILQbM
339562,09:29.4,-4.41E-07,4.998538,0,EDLWJ
339563,09:30.2,-5.82E-07,4.998535,0,MURHA
339564,09:30.9,-3.97E-07,4.998531,0,CRUUH
339565,09:31.6,-5.88E-07,4.998495,0,DNBYb
339566,09:32.4,-6.39E-07,4.998456,0,UVAKE
339567,09:33.1,-4.95E-07,4.998453,0,acKWE
339568,09:33.8,-6.26E-07,4.998431,0,RLUIK
339569,09:34.5,-6.32E-07,4.998427,0,PbZAG
339570,09:35.3,-4.40E-07,4.998429,0,TXDGS
339571,09:36.0,-6.69E-07,4.998536,0,cRCbQ
339572,09:36.7,-7.48E-07,4.998574,0,ZOLcU
339573,09:37.5,-3.85E-07,4.998551,0,JPNZZ
339574,09:38.2,-5.05E-07,4.998528,0,STBVA
339575,09:38.9,-5.63E-07,4.998524,0,OBUAY
339576,09:39.7,-4.97E-07,4.998505,0,UCYTD
339577,09:40.4,-4.98E-07,4.998492,0,aRSOW
339578,09:41.1,-3.30E-07,4.998473,0,NRcIM
339579,09:41.8,-4.57E-07,4.998452,0,YMcSE
339580,09:42.6,-5.67E-07,4.998452,0,TJKME
339581,09:43.3,-4.57E-07,4.99842,0,XUVBS
339582,09:44.0,-4.72E-07,4.998433,0,AcAbV
339583,09:44.8,-5.82E-07,4.998639,0,aRNBK
339584,09:45.5,-4.69E-07,4.998606,0,HcGMB
339585,09:46.2,-5.48E-07,4.998574,0,WOBFO
339586,09:47.0,-5.58E-07,4.998555,0,KLKEW
339587,09:47.7,-6.90E-07,4.998541,0,UZAaS
339588,09:48.4,-4.55E-07,4.998553,0,FaPQL
339589,09:49.1,-3.55E-07,4.998518,0,QDRLY
339590,09:49.9,-4.32E-07,4.998484,0,DFSCT
339591,09:50.6,-5.84E-07,4.998472,0,TJBHV
339592,09:51.3,-4.71E-07,4.998462,0,ZRUFR
339593,09:52.1,-5.92E-07,4.998442,0,GaYOG
339594,09:52.8,-5.02E-07,4.998451,0,VVQYW
339595,09:53.5,-6.93E-07,4.998428,0,XURWR
339596,09:54.3,-4.49E-07,4.99842,0,FIVKV
339597,09:55.0,-4.82E-07,4.998414,0,BGPAO
339598,09:55.7,-2.81E-07,4.99857,0,JQAbZ
339599,09:56.4,-4.22E-07,4.998551,0,XRLRQ
339600,09:57.2,-4.22E-07,4.998519,0,OVDRR
339601,09:57.9,-6.20E-07,4.998529,0,XbBKH
339602,09:58.6,-5.99E-07,4.9985,0,DRRcL
339603,09:59.4,-5.60E-07,4.99849,0,bFcFB
339604,10:00.1,-6.01E-07,4.9985,0,JQBGO
339605,10:00.8,-7.16E-07,4.998452,0,RFDJN
339606,10:01.6,-6.80E-07,4.998428,0,KMaML
339607,10:02.3,-4.92E-07,4.998431,0,cACMG
339608,10:03.0,-3.80E-07,4.998421,0,QcQWc
339609,10:03.7,-4.92E-07,4.998617,0,BCBJZ
339610,10:04.5,-5.55E-07,4.998574,0,FORBK
339611,10:05.2,-7.42E-07,4.998574,0,bCbZJ
339612,10:05.9,-4.13E-07,4.998552,0,FRAFS
339613,10:06.7,-7.26E-07,4.998535,0,XNIAZ
339614,10:07.4,-6.22E-07,4.998505,0,WHHTV
339615,10:08.1,-7.54E-07,4.998495,0,BTZLQ
339616,10:08.9,-5.09E-07,4.998466,0,YFEFa
339617,10:09.6,-4.90E-07,4.998462,0,MZEJV
339618,10:10.3,-4.48E-07,4.998454,0,SXQbR
339619,10:11.0,-6.30E-07,4.998463,0,FDYOE
339620,10:11.8,-4.52E-07,4.998447,0,PKUXU
339621,10:12.5,-5.57E-07,4.998436,0,MGBJD
339622,10:13.2,-6.89E-07,4.998413,0,LSEDN
339623,10:14.0,-5.94E-07,4.99859,0,EFKDC
339624,10:14.7,-5.87E-07,4.998543,0,DLBcX
339625,10:15.4,-4.58E-07,4.998545,0,cHFAI
339626,10:16.2,-4.53E-07,4.998515,0,WBVWW
339627,10:16.9,-5.01E-07,4.998507,0,DXOZB
339628,10:17.6,-5.14E-07,4.998491,0,cHSbK
339629,10:18.3,-4.23E-07,4.998451,0,ZYACK
339630,10:19.1,-4.42E-07,4.998428,0,RPNaS
339631,10:19.8,-7.75E-07,4.998416,0,QccZb
339632,10:20.5,-4.43E-07,4.998417,0,WcHTD
339633,10:21.3,-3.75E-07,4.998415,0,SQPQM
339634,10:22.0,-3.45E-07,4.998434,0,JLGNR
339635,10:22.7,-5.50E-07,4.99862,0,XWcUa
339636,10:23.5,-5.48E-07,4.998598,0,MVOMW
339637,10:24.2,-5.71E-07,4.998593,0,KHJaA
339638,10:24.9,-5.14E-07,4.998589,0,FYDDN
339639,10:25.6,-5.15E-07,4.998553,0,DDCXD
339640,10:26.4,-3.98E-07,4.998514,0,TbWTV
339641,10:27.1,-7.24E-07,4.998529,0,UGHGL
339642,10:27.8,-6.34E-07,4.9985,0,aQWWL
339643,10:28.6,-3.99E-07,4.998483,0,XNMJO
339644,10:29.3,-6.48E-07,4.998458,0,AAOXP
339645,10:30.0,-4.39E-07,4.998433,0,TJRSB
339646,10:30.8,-5.75E-07,4.998425,0,ODNQF
339647,10:31.5,-8.45E-07,4.998408,0,PUJBc
339648,10:32.2,-5.08E-07,4.998402,0,NLLFT
339649,10:32.9,-4.42E-07,4.998399,0,FYRTb
339650,10:33.7,-5.63E-07,4.998538,0,GTVDa
339651,10:34.4,-6.41E-07,4.998539,0,WOMDF
339652,10:35.1,-2.85E-07,4.998538,0,aGFIM
339653,10:35.9,-3.45E-07,4.998508,0,VWVCb
339654,10:36.6,-5.45E-07,4.998486,0,bXbHM
339655,10:37.3,-4.86E-07,4.998459,0,JDGDR
339656,10:38.1,-6.84E-07,4.998468,0,ScHER
339657,10:38.8,-5.12E-07,4.998449,0,VFMGM
339658,10:39.5,-7.58E-07,4.998442,0,YIVMS
339659,10:40.2,-3.59E-07,4.998388,0,KWPBE
339660,10:41.0,-6.35E-07,4.998402,0,NRDGA
339661,10:41.7,-5.33E-07,4.998568,0,HOHGO
339662,10:42.4,-6.55E-07,4.998552,0,TVSQL
339663,10:43.2,-6.18E-07,4.998524,0,GXXRV
339664,10:43.9,-4.59E-07,4.998496,0,VRUcV
339665,10:44.6,-6.76E-07,4.998478,0,KJBcb
339666,10:45.4,-6.15E-07,4.998492,0,WBHXI
339667,10:46.1,-4.82E-07,4.99847,0,EKQCN
339668,10:46.8,-5.36E-07,4.998451,0,aaGND
339669,10:47.5,-5.62E-07,4.998423,0,VRIFF
339670,10:48.3,-4.76E-07,4.99843,0,aMOZM
339671,10:49.0,-5.60E-07,4.99841,0,GFNOL
339672,10:49.7,-5.59E-07,4.998384,0,EBVKB
339673,10:50.5,-7.06E-07,4.998532,0,YbVWV
339674,10:51.2,-6.22E-07,4.998498,0,GaHXG
339675,10:51.9,-5.29E-07,4.998498,0,APAHa
339676,10:52.7,-5.23E-07,4.998482,0,YZULH
339677,10:53.4,-5.77E-07,4.998487,0,RKUBC
339678,10:54.1,-5.50E-07,4.99845,0,HWBRC
339679,10:54.8,-4.22E-07,4.998442,0,FcPBT
339680,10:55.6,-4.09E-07,4.998438,0,TRJRK
339681,10:56.3,-4.58E-07,4.998424,0,QKTVZ
339682,10:57.0,-5.34E-07,4.99843,0,YSWaF
339683,10:57.8,-5.59E-07,4.998528,0,WUIPF
339684,10:58.5,-6.43E-07,4.998549,0,ObODM
339685,10:59.2,-4.88E-07,4.998526,0,YFDIF
339686,11:00.0,-4.62E-07,4.998507,0,YZDVF
339687,11:00.7,-4.28E-07,4.998502,0,KFDAB
339688,11:01.4,-5.01E-07,4.998468,0,BYONR
339689,11:02.1,-4.11E-07,4.998472,0,SFPUc
339690,11:02.9,-6.32E-07,4.998452,0,WPVBV
339691,11:03.6,-4.49E-07,4.998442,0,TGaFc
339692,11:04.3,-5.47E-07,4.998428,0,GLFNc
339693,11:05.1,-6.79E-07,4.998401,0,abAaL
339694,11:05.8,-4.36E-07,4.998462,0,OJGKL
339695,11:06.5,-4.62E-07,4.998556,0,BUJQL
339696,11:07.3,-3.54E-07,4.99854,0,PUSHW
339697,11:08.0,-5.50E-07,4.998538,0,PNQZP
339698,11:08.7,-5.94E-07,4.998514,0,FTZcP
339699,11:09.4,-7.34E-07,4.998487,0,LKCGH
339700,11:10.2,-7.63E-07,4.998496,0,MaPVK
339701,11:10.9,-4.28E-07,4.998471,0,SRHQD
339702,11:11.6,-4.38E-07,4.998448,0,FbLBU
339703,11:12.4,-3.65E-07,4.998443,0,BWbKc
339704,11:13.1,-4.47E-07,4.99843,0,McRMD
339705,11:13.8,-3.58E-07,4.998435,0,MVKBW
339706,11:14.6,-4.71E-07,4.998629,0,bHVOW
339707,11:15.3,-4.30E-07,4.998589,0,PBZNV
339708,11:16.0,-5.00E-07,4.998584,0,AADHD
339709,11:16.7,-5.10E-07,4.998564,0,RFBXR
339710,11:17.5,-3.76E-07,4.998562,0,bXWHM
339711,11:18.2,-3.02E-07,4.998528,0,WDLJV
339712,11:18.9,-3.90E-07,4.998493,0,LTDQC
339713,11:19.7,-6.74E-07,4.998491,0,KBPHc
339714,11:20.4,-5.67E-07,4.998495,0,KMWBZ
339715,11:21.1,-6.32E-07,4.998491,0,VRbYM
339716,11:21.9,-5.03E-07,4.998494,0,QBaMc
339717,11:22.6,-4.19E-07,4.998456,0,OaKYN
339718,11:23.3,-5.25E-07,4.998441,0,QZOJa
339719,11:24.0,-4.36E-07,4.998429,0,MNFVJ
339720,11:24.8,-4.60E-07,4.998431,0,VLHaY
339721,11:25.5,-5.75E-07,4.998621,0,KONDa
339722,11:26.2,-6.69E-07,4.998581,0,cPcSc
339723,11:27.0,-5.11E-07,4.998592,0,HURLL
339724,11:27.7,-7.98E-07,4.998598,0,DVRKQ
339725,11:28.4,-6.94E-07,4.998548,0,ELDFI
339726,11:29.2,-7.14E-07,4.998502,0,QNDCK
339727,11:29.9,-6.54E-07,4.998486,0,KFUDR
339728,11:30.6,-6.98E-07,4.998477,0,EVNVG
339729,11:31.3,-4.81E-07,4.998452,0,HOCVG
339730,11:32.1,-5.23E-07,4.998472,0,CIMAX
339731,11:32.8,-6.42E-07,4.998456,0,YRBbJ
339732,11:33.5,-7.71E-07,4.998436,0,NCEHO
339733,11:34.3,-5.86E-07,4.998435,0,NVbLG
339734,11:35.0,-6.09E-07,4.998409,0,PJLLJ
339735,11:35.7,-4.60E-07,4.998606,0,HRTRQ
339736,11:36.5,-6.44E-07,4.99858,0,CDLDK
339737,11:37.2,-6.22E-07,4.998569,0,ILcXO
339738,11:37.9,-5.48E-07,4.998566,0,XZVVH
339739,11:38.6,-4.50E-07,4.998574,0,FVaDL
339740,11:39.4,-5.60E-07,4.998549,0,RJHZD
339741,11:40.1,-6.73E-07,4.998521,0,CKGVT
339742,11:40.8,-5.10E-07,4.998484,0,LMaVc
339743,11:41.6,-3.72E-07,4.998485,0,PORRO
339744,11:42.3,-5.11E-07,4.998493,0,ALTPB
339745,11:43.0,-4.45E-07,4.998467,0,bAKZa
339746,11:43.8,-6.23E-07,4.998446,0,aKDGU
339747,11:44.5,-6.56E-07,4.998432,0,WRJWQ
339748,11:45.2,-7.58E-07,4.998423,0,CbFUW
339749,11:45.9,-5.57E-07,4.998585,0,JNQAV
339750,11:46.7,-6.54E-07,4.998549,0,OHBPH
339751,11:47.4,-3.38E-07,4.998548,0,RZBRF
339752,11:48.1,-6.25E-07,4.998519,0,PQZKV
339753,11:48.9,-5.97E-07,4.998493,0,BYCWU
339754,11:49.6,-5.92E-07,4.998488,0,ZHbaV
339755,11:50.3,-5.56E-07,4.998487,0,BDZBJ
339756,11:51.1,-5.18E-07,4.998448,0,bUXOQ
339757,11:51.8,-6.53E-07,4.998461,0,FXcKN
339758,11:52.5,-4.14E-07,4.998445,0,FUYHQ
339759,11:53.2,-3.44E-07,4.998437,0,RDOLa
339760,11:54.0,-7.21E-07,4.998588,0,MMQXD
339761,11:54.7,-5.83E-07,4.998556,0,EUJBQ
339762,11:55.4,-4.23E-07,4.998557,0,JOKOX
339763,11:56.2,-4.69E-07,4.998524,0,JJKaJ
339764,11:56.9,-5.51E-07,4.998515,0,bMTRF
339765,11:57.6,-5.22E-07,4.99851,0,KPJGF
339766,11:58.4,-4.45E-07,4.998455,0,FbZbR
339767,11:59.1,-5.03E-07,4.998454,0,ANQTA
339768,11:59.8,-5.98E-07,4.998469,0,NDLKH
339769,12:00.5,-6.64E-07,4.998433,0,QQcKA
339770,12:01.3,-5.21E-07,4.998446,0,GVDFa
339771,12:02.0,-2.73E-07,4.998395,0,FMUVD
339772,12:02.7,-6.40E-07,4.99858,0,MDWKH
339773,12:03.5,-5.14E-07,4.998563,0,NUcBG
339774,12:04.2,-3.37E-07,4.998551,0,cDMHN
339775,12:04.9,-5.62E-07,4.998547,0,HOAOF
339776,12:05.7,-3.74E-07,4.998527,0,cDbXF
339777,12:06.4,-6.16E-07,4.998505,0,QHaUN
339778,12:07.1,-4.58E-07,4.998486,0,NGNTL
339779,12:07.8,-5.28E-07,4.998464,0,RDWHW
339780,12:08.6,-6.32E-07,4.998461,0,QFKTL
339781,12:09.3,-4.26E-07,4.998436,0,caSKG
339782,12:10.0,-4.62E-07,4.998445,0,KEcBN
339783,12:10.8,-6.60E-07,4.998583,0,FWcHJ
339784,12:11.5,-4.62E-07,4.998574,0,XOLAV
339785,12:12.2,-5.03E-07,4.998569,0,EKBPI
339786,12:13.0,-4.72E-07,4.99853,0,MScFb
339787,12:13.7,-4.51E-07,4.998539,0,PLEXY
339788,12:14.4,-5.04E-07,4.998524,0,HOTCc
339789,12:15.1,-5.61E-07,4.998516,0,NPJJR
339790,12:15.9,-5.01E-07,4.998474,0,bcRGb
339791,12:16.6,-5.55E-07,4.998451,0,NOJST
339792,12:17.3,-4.45E-07,4.998455,0,ONSTQ
339793,12:18.1,-5.61E-07,4.998454,0,YKMOF
339794,12:18.8,-3.70E-07,4.998641,0,JZFIT
339795,12:19.5,-5.44E-07,4.998609,0,ZVPYX
339796,12:20.3,-3.85E-07,4.998584,0,cPcKT
339797,12:21.0,-3.89E-07,4.998583,0,LGKOR
339798,12:21.7,-5.49E-07,4.998551,0,BPGKV
339799,12:22.4,-5.94E-07,4.998541,0,FMBLN
339800,12:23.2,-4.95E-07,4.998519,0,RRBcV
339801,12:23.9,-6.09E-07,4.998487,0,aDBJI
339802,12:24.6,-4.55E-07,4.998474,0,ICTHZ
339803,12:25.4,-7.17E-07,4.998456,0,FKOKO
339804,12:26.1,-6.79E-07,4.998454,0,aMZDL
339805,12:26.8,-6.26E-07,4.998411,0,RRQKM
339806,12:27.6,-3.91E-07,4.998557,0,aXaUI
339807,12:28.3,-5.36E-07,4.998546,0,NFNcH
339808,12:29.0,-5.26E-07,4.998556,0,VVDbR
339809,12:29.7,-4.45E-07,4.99854,0,FBDNF
339810,12:30.5,-6.86E-07,4.998522,0,UXaAG
339811,12:31.2,-6.21E-07,4.998495,0,QDGRO
339812,12:31.9,-5.18E-07,4.998485,0,TFaPR
339813,12:32.7,-4.38E-07,4.998478,0,HQJbQ
339814,12:33.4,-4.86E-07,4.998471,0,NLVOT
339815,12:34.1,-4.90E-07,4.998454,0,cZZbY
339816,12:34.9,-4.62E-07,4.998437,0,DHEcB
339817,12:35.6,-5.73E-07,4.998522,0,QODGV
339818,12:36.3,-4.99E-07,4.998575,0,LZWRB
339819,12:37.0,-5.11E-07,4.998562,0,MANaa
339820,12:37.8,-4.95E-07,4.998546,0,VJORD
339821,12:38.5,-4.13E-07,4.998528,0,DSMcO
339822,12:39.2,-5.69E-07,4.998518,0,ZBHbB
339823,12:40.0,-4.33E-07,4.998513,0,bKacK
339824,12:40.7,-4.39E-07,4.998485,0,RVHUR
339825,12:41.4,-6.60E-07,4.998464,0,aVZDc
339826,12:42.2,-4.70E-07,4.998446,0,BPGGX
339827,12:42.9,-3.66E-07,4.99844,0,JMJRV
339828,12:43.6,-3.11E-07,4.998492,0,QODbE
339829,12:44.3,-5.72E-07,4.998591,0,bHPDQ
339830,12:45.1,-5.23E-07,4.998583,0,LAFND
339831,12:45.8,-4.65E-07,4.99855,0,EKHAB
339832,12:46.5,-6.51E-07,4.998538,0,DcDHU
339833,12:47.3,-5.29E-07,4.998532,0,RHTDb
339834,12:48.0,-4.23E-07,4.998502,0,KTTVW
339835,12:48.7,-4.58E-07,4.998481,0,OUFNA
339836,12:49.5,-4.62E-07,4.998477,0,EVAEV
339837,12:50.2,-5.12E-07,4.998469,0,UQZGH
339838,12:50.9,-3.09E-07,4.998468,0,CGUOD
339839,12:51.6,-4.74E-07,4.998437,0,APKaX
339840,12:52.4,-4.35E-07,4.998587,0,QZLbD
339841,12:53.1,-4.80E-07,4.998548,0,DZPDJ
339842,12:53.8,-5.19E-07,4.998545,0,GBcIB
339843,12:54.6,-4.69E-07,4.998534,0,OIDUW
339844,12:55.3,-6.69E-07,4.998528,0,KXMXW
339845,12:56.0,-3.98E-07,4.998507,0,UFVWW
339846,12:56.8,-5.63E-07,4.998488,0,acDOQ
339847,12:57.5,-3.53E-07,4.998488,0,RFNFM
339848,12:58.2,-6.12E-07,4.998469,0,OJPHB
339849,12:58.9,-4.09E-07,4.99845,0,AcDRQ
339850,12:59.7,-4.93E-07,4.998418,0,YNKBD
339851,13:00.4,-6.94E-07,4.998599,0,ZbPZb
339852,13:01.1,-2.72E-07,4.998588,0,bPLKO
339853,13:01.9,-4.81E-07,4.998562,0,VDUHD
339854,13:02.6,-5.42E-07,4.998545,0,JBVBG
339855,13:03.3,-3.63E-07,4.998533,0,MXDRK
339856,13:04.1,-6.73E-07,4.998535,0,VaVED
339857,13:04.8,-4.84E-07,4.998511,0,NWWKO
339858,13:05.5,-4.16E-07,4.998474,0,HGDOR
339859,13:06.2,-5.02E-07,4.998471,0,LJAUK
339860,13:07.0,-3.73E-07,4.998456,0,NZIMA
339861,13:07.7,-4.55E-07,4.998447,0,PBWXR
